"pmid","title","source","abstract"
"35710548","Biological aging mediates the associations between urinary metals and osteoarthritis among U.S. adults.","BMC Med","Osteoarthritis (OA) is a worldwide public health concern, mainly afflicting older adults. Although the etiology of OA remains unclear, environmental factors are increasingly considered as non-negligible risk factors. This study aims to evaluate the associations of urinary metals with OA risk and the mediated effect of biological aging.Nine urinary metal concentrations were detected among 12,584 U.S. adults based on the National Health and Nutrition Examination Survey (NHANES), including barium (Ba), cadmium (Cd), cobalt (Co), cesium (Cs), molybdenum (Mo), lead (Pb), antimony (Sb), thallium (Tl), and uranium (Tu). Multivariable logistic regression and weighted quantile sum (WQS) regression were used to explore the associations of single metal and mixed metals with OA risk, respectively. Furthermore, biological aging was measured from different perspectives, including cell senescence (telomere length) and whole-body aging (phenotypic age and biological age). Mediation analyses were conducted to investigate the mediated effects of aging on the associations of metals with OA risk.In the single-exposure model, Cd, Co, and Cs were identified to be positively associated with OA risk, with odds ratios (OR) ranging from 1.48 to 1.64 (all P < 0.05). Mixed-exposure analyses showed consistent associations (OR 1.23, 95%CI 1.10 to 1.37) and highlighted that Cd, Co, and Cs were responsible for the outcomes. Additionally, Cd, Co, Cs, Pb, and Tl were positively associated with biological aging markers, while all biological aging markers had significant associations with OA risk. Further mediation analyses showed that the associations of single metal (mainly Cd and Cs) and mixed metals with OA risk parallelly mediated by the above biological aging markers, with the proportion of mediation ranging from 16.89 to 69.39% (all P < 0.05). Moreover, such associations were also serially mediated through telomere length-biological age path and telomere length-phenotypic age path (the proportion of mediation: 4.17-11.67%), indicating that metals accelerated cell senescence to lead to whole-body aging and finally aggravated OA progress.These findings suggested that exposure to metals increased OA risk, which was possibly and partly mediated by biological aging.© 2022. The Author(s)."
"35664466","Clozapine Long-Term Treatment Might Reduce Epigenetic Age Through Hypomethylation of Longevity Regulatory Pathways Genes.","Front Psychiatry","Long-term studies have shown significantly lower mortality rates in patients with continuous clozapine (CLZ) treatment than other antipsychotics. We aimed to evaluate epigenetic age and DNA methylome differences between CLZ-treated patients and those without psychopharmacological treatment. The DNA methylome was analyzed using the Infinium MethylationEPIC BeadChip in 31 CLZ-treated patients with psychotic disorders and 56 patients with psychiatric disorders naive to psychopharmacological treatment. Delta age (Δage) was calculated as the difference between predicted epigenetic age and chronological age. CLZ-treated patients were stratified by sex, age, and years of treatment. Differential methylation sites between both groups were determined using linear regression models. The Δage in CLZ-treated patients was on average lower compared with drug-naive patients for the three clocks analyzed; however, after data-stratification, this difference remained only in male patients. Additional differences were observed in Hannum and Horvath clocks when comparing chronological age and years of CLZ treatment. We identified 44,716 differentially methylated sites, of which 87.7% were hypomethylated in CLZ-treated patients, and enriched in the longevity pathway genes. Moreover, by protein-protein interaction, AMPK and insulin signaling pathways were found enriched. CLZ could promote a lower Δage in individuals with long-term treatment and modify the DNA methylome of the longevity-regulating pathways genes.Copyright © 2022 Pérez-Aldana, Martínez-Magaña, Mayén-Lobo, Dávila-Ortiz de Montellano, Aviña-Cervantes, Ortega-Vázquez, Genis-Mendoza, Sarmiento, Soto-Reyes, Juárez-Rojop, Tovilla-Zarate, González-Castro, Nicolini, López-López and Monroy-Jaramillo."
"35624892","The Systemic Effects of Exercise on the Systemic Effects of Alzheimer's Disease.","Antioxidants (Basel)","Alzheimer's disease (AD) is a progressive degenerative disorder and a leading cause of dementia in the elderly. The etiology of AD is multifactorial, including an increased oxidative state, deposition of amyloid plaques, and neurofibrillary tangles of the tau protein. The formation of amyloid plaques is considered one of the first signs of the illness, but only in the central nervous system (CNS). Interestingly, results indicate that AD is not just localized in the brain but is also found in organs distant from the brain, such as the cardiovascular system, gut microbiome, liver, testes, and kidney. These observations make AD a complex systemic disorder. Still, no effective medications have been found, but regular physical activity has been considered to have a positive impact on this challenging disease. While several articles have been published on the benefits of physical activity on AD development in the CNS, its peripheral effects have not been discussed in detail. The provocative question arising is the following: is it possible that the beneficial effects of regular exercise on AD are due to the systemic impact of training, rather than just the effects of exercise on the brain? If so, does this mean that the level of fitness of these peripheral organs can directly or indirectly influence the incidence or progress of AD? Therefore, the present paper aims to summarize the systemic effects of both regular exercise and AD and point out how common exercise-induced adaptation via peripheral organs can decrease the incidence of AD or attenuate the progress of AD."
"35570482","Data-Driven Analyses of Longitudinal Hippocampal Imaging Trajectories: Discrimination and Biomarker Prediction of Change Classes.","J Alzheimers Dis","Hippocampal atrophy is a well-known biomarker of neurodegeneration, such as that observed in Alzheimer's disease (AD). Although distributions of hippocampal volume trajectories for asymptomatic individuals often reveal substantial heterogeneity, it is unclear whether interpretable trajectory classes can be objectively detected and used for prediction analyses.To detect and predict hippocampal trajectory classes in a computationally competitive context using established AD-related risk factors/biomarkers.We used biomarker/risk factor and longitudinal MRI data in asymptomatic adults from the AD Neuroimaging Initiative (n = 351; Mean = 75 years; 48.7% female). First, we applied latent class growth analyses to left (LHC) and right (RHC) hippocampal trajectory distributions to identify distinct classes. Second, using random forest analyses, we tested 38 multi-modal biomarkers/risk factors for their relative importance in discriminating the lower (potentially elevated atrophy risk) from the higher (potentially reduced risk) class.For both LHC and RHC trajectory distribution analyses, we observed three distinct trajectory classes. Three biomarkers/risk factors predicted membership in LHC and RHC lower classes: male sex, higher education, and lower plasma Aβ1-42. Four additional factors selectively predicted membership in the lower LHC class: lower plasma tau and Aβ1-40, higher depressive symptomology, and lower body mass index.Data-driven analyses of LHC and RHC trajectories detected three classes underlying the heterogeneous distributions. Machine learning analyses determined three common and four unique biomarkers/risk factors discriminating the higher and lower LHC/RHC classes. Our sequential analytic approach produced evidence that the dynamics of preclinical hippocampal trajectories can be predicted by AD-related biomarkers/risk factors from multiple modalities."
"35552703","Sperm epigenetic clock associates with pregnancy outcomes in the general population.","Hum Reprod","Is sperm epigenetic aging (SEA) associated with probability of pregnancy among couples in the general population?We observed a 17% lower cumulative probability at 12 months for couples with male partners in the older compared to the younger SEA categories.The strong relation between chronological age and DNA methylation profiles has enabled the estimation of biological age as epigenetic 'clock' metrics in most somatic tissue. Such clocks in male germ cells are less developed and lack clinical relevance in terms of their utility to predict reproductive outcomes.This was a population-based prospective cohort study of couples discontinuing contraception to become pregnant recruited from 16 US counties from 2005 to 2009 and followed for up to 12 months.Sperm DNA methylation from 379 semen samples was assessed via a beadchip array. A state-of-the-art ensemble machine learning algorithm was employed to predict age from the sperm DNA methylation data. SEA was estimated from clocks derived from individual CpGs (SEACpG) and differentially methylated regions (SEADMR). Probability of pregnancy within 1 year was compared by SEA, and discrete-time proportional hazards models were used to evaluate the relations with time-to-pregnancy (TTP) with adjustment for covariates.Our SEACpG clock had the highest predictive performance with correlation between chronological and predicted age (r = 0.91). In adjusted discrete Cox models, SEACpG was negatively associated with TTP (fecundability odds ratios (FORs)=0.83; 95% CI: 0.76, 0.90; P = 1.2×10-5), indicating a longer TTP with advanced SEACpG. For subsequent birth outcomes, advanced SEACpG was associated with shorter gestational age (n = 192; -2.13 days; 95% CI: -3.67, -0.59; P = 0.007). Current smokers also displayed advanced SEACpG (P < 0.05). Finally, SEACpG showed a strong performance in an independent IVF cohort (n = 173; r = 0.83). SEADMR performance was comparable to SEACpG but with attenuated effect sizes.This prospective cohort study consisted primarily of Caucasian men and women, and thus analysis of large diverse cohorts is necessary to confirm the associations between SEA and couple pregnancy success in other races/ethnicities.These data suggest that our sperm epigenetic clocks may have utility as a novel biomarker to predict TTP among couples in the general population and underscore the importance of the male partner for reproductive success.This work was funded in part by grants the National Institute of Environmental Health Sciences, National Institutes of Health (R01 ES028298; PI: J.R.P. and P30 ES020957); Robert J. Sokol, MD Endowed Chair of Molecular Obstetrics and Gynecology (J.R.P.); and the Intramural Research Program of the Eunice Kennedy Shriver National Institute of Child Health and Human Development, National Institutes of Health, Bethesda, Maryland (Contracts N01-HD-3-3355, N01-HD-3-3356 and N01-HD-3-3358). S.L.M. was supported by the Intramural Research Program of the Eunice Kennedy Shriver National Institute of Child Health and Human Development, National Institutes of Health. The authors declare no competing interests.N/A.© The Author(s) 2022. Published by Oxford University Press on behalf of European Society of Human Reproduction and Embryology. All rights reserved. For permissions, please email: journals.permissions@oup.com."
"35752846","Mitochondrial DNA methylation profiling of the human prefrontal cortex and nucleus accumbens: correlations with aging and drug use.","Clin Epigenetics","Despite the brain's high demand for energy, research on its epigenetics focuses on nuclear methylation, and much of the mitochondrial DNA methylation remains seldom investigated. With a focus on the nucleus accumbens (NAcc) and the prefrontal cortex (PFC), we aimed to identify the mitochondrial methylation signatures for (1) distinguishing the two brain areas, (2) correlating with aging, and (3) reflecting the influence of illicit drugs on the brain.We collected the brain tissue in the NAcc and the PFC from the deceased individuals without (n = 39) and with (n = 14) drug use and used whole-genome bisulfite sequencing to cover cytosine sites in the mitochondrial genome. We first detected differential methylations between the NAcc and the PFC in the nonusers group (P = 3.89 × 10-9). These function-related methylation differences diminished in the drug use group due to the selective alteration in the NAcc. Then, we found the correlation between the methylation levels and the chronological ages in the nonusers group (R2 = 0.34 in the NAcc and 0.37 in the PFC). The epigenetic clocks in illicit drug users, especially in the ketamine users, were accelerated in both brain regions by comparison with the nonusers. Finally, we summarized the effect of the illicit drugs on the methylation, which could significantly differentiate the drug users from the nonusers (AUC = 0.88 in the NAcc, AUC = 0.94 in the PFC).The mitochondrial methylations were different between different brain areas, generally accumulated with aging, and sensitive to the effects of illicit drugs. We believed this is the first report to elucidate comprehensively the importance of mitochondrial DNA methylation in human brain.© 2022. The Author(s)."
"35604009","<i>Dnmt3a</i> knockout in excitatory neurons impairs postnatal synapse maturation and increases the repressive histone modification H3K27me3.","Elife","Two epigenetic pathways of transcriptional repression, DNA methylation and polycomb repressive complex 2 (PRC2), are known to regulate neuronal development and function. However, their respective contributions to brain maturation are unknown. We found that conditional loss of the de novo DNA methyltransferaseDnmt3ain mouse excitatory neurons altered expression of synapse-related genes, stunted synapse maturation, and impaired working memory and social interest. At the genomic level, loss ofDnmt3aabolished postnatal accumulation of CG and non-CG DNA methylation, leaving adult neurons with an unmethylated, fetal-like epigenomic pattern at ~222,000 genomic regions. The PRC2-associated histone modification, H3K27me3, increased at many of these sites. Our data support a dynamic interaction between two fundamental modes of epigenetic repression during postnatal maturation of excitatory neurons, which together confer robustness on neuronal regulation.© 2022, Li, Pinto-Duarte et al."
"35875150","Constraint-Based Reconstruction and Analyses of Metabolic Models: Open-Source Python Tools and Applications to Cancer.","Front Oncol","The influence of metabolism on signaling, epigenetic markers, and transcription is highly complex yet important for understanding cancer physiology. Despite the development of high-resolution multi-omics technologies, it is difficult to infer metabolic activity from these indirect measurements. Fortunately, genome-scale metabolic models and constraint-based modeling provide a systems biology framework to investigate the metabolic states and define the genotype-phenotype associations by integrations of multi-omics data. Constraint-Based Reconstruction and Analysis (COBRA) methods are used to build and simulate metabolic networks using mathematical representations of biochemical reactions, gene-protein reaction associations, and physiological and biochemical constraints. These methods have led to advancements in metabolic reconstruction, network analysis, perturbation studies as well as prediction of metabolic state. Most computational tools for performing these analyses are written for MATLAB, a proprietary software. In order to increase accessibility and handle more complex datasets and models, community efforts have started to develop similar open-source tools in Python. To date there is a comprehensive set of tools in Python to perform various flux analyses and visualizations; however, there are still missing algorithms in some key areas. This review summarizes the availability of Python software for several components of COBRA methods and their applications in cancer metabolism. These tools are evolving rapidly and should offer a readily accessible, versatile way to model the intricacies of cancer metabolism for identifying cancer-specific metabolic features that constitute potential drug targets.Copyright © 2022 Ng, Lee, Baloni, Diener, Heath and Su."
"35744582","A Critical Review on the Sensing, Control, and Manipulation of Single Molecules on Optofluidic Devices.","Micromachines (Basel)","Single-molecule techniques have shifted the paradigm of biological measurements from ensemble measurements to probing individual molecules and propelled a rapid revolution in related fields. Compared to ensemble measurements of biomolecules, single-molecule techniques provide a breadth of information with a high spatial and temporal resolution at the molecular level. Usually, optical and electrical methods are two commonly employed methods for probing single molecules, and some platforms even offer the integration of these two methods such as optofluidics. The recent spark in technological advancement and the tremendous leap in fabrication techniques, microfluidics, and integrated optofluidics are paving the way toward low cost, chip-scale, portable, and point-of-care diagnostic and single-molecule analysis tools. This review provides the fundamentals and overview of commonly employed single-molecule methods including optical methods, electrical methods, force-based methods, combinatorial integrated methods, etc. In most single-molecule experiments, the ability to manipulate and exercise precise control over individual molecules plays a vital role, which sometimes defines the capabilities and limits of the operation. This review discusses different manipulation techniques including sorting and trapping individual particles. An insight into the control of single molecules is provided that mainly discusses the recent development of electrical control over single molecules. Overall, this review is designed to provide the fundamentals and recent advancements in different single-molecule techniques and their applications, with a special focus on the detection, manipulation, and control of single molecules on chip-scale devices."
"35682963","From Omics to Multi-Omics Approaches for In-Depth Analysis of the Molecular Mechanisms of Prostate Cancer.","Int J Mol Sci","Cancer arises following alterations at different cellular levels, including genetic and epigenetic modifications, transcription and translation dysregulation, as well as metabolic variations. High-throughput omics technologies that allow one to identify and quantify processes involved in these changes are now available and have been instrumental in generating a wealth of steadily increasing data from patient tumors, liquid biopsies, and from tumor models. Extensive investigation and integration of these data have led to new biological insights into the origin and development of multiple cancer types and helped to unravel the molecular networks underlying this complex pathology. The comprehensive and quantitative analysis of a molecule class in a biological sample is named omics and large-scale omics studies addressing different prostate cancer stages have been performed in recent years. Prostate tumors represent the second leading cancer type and a prevalent cause of cancer death in men worldwide. It is a very heterogenous disease so that evaluating inter- and intra-tumor differences will be essential for a precise insight into disease development and plasticity, but also for the development of personalized therapies. There is ample evidence for the key role of the androgen receptor, a steroid hormone-activated transcription factor, in driving early and late stages of the disease, and this led to the development and approval of drugs addressing diverse targets along this pathway. Early genomic and transcriptomic studies have allowed one to determine the genes involved in prostate cancer and regulated by androgen signaling or other tumor-relevant signaling pathways. More recently, they have been supplemented by epigenomic, cistromic, proteomic and metabolomic analyses, thus, increasing our knowledge on the intricate mechanisms involved, the various levels of regulation and their interplay. The comprehensive investigation of these omics approaches and their integration into multi-omics analyses have led to a much deeper understanding of the molecular pathways involved in prostate cancer progression, and in response and resistance to therapies. This brings the hope that novel vulnerabilities will be identified, that existing therapies will be more beneficial by targeting the patient population likely to respond best, and that bespoke treatments with increased efficacy will be available soon."
"35629092","A State-of-the-Art Roadmap for Biomarker-Driven Drug Development in the Era of Personalized Therapies.","J Pers Med","Advances in biotechnology have enabled us to assay human tissue and cells to a depth and resolution that was never possible before, redefining what we know as the ""biomarker"", and how we define a ""disease"". This comes along with the shift of focus from a ""one-drug-fits-all"" to a ""personalized approach"", placing the drug development industry in a highly dynamic landscape, having to navigate such disruptive trends. In response to this, innovative clinical trial designs have been key in realizing biomarker-driven drug development. Regulatory approvals of cancer genome sequencing panels and associated targeted therapies has brought personalized medicines to the clinic. Increasing availability of sophisticated biotechnologies such as next-generation sequencing (NGS) has also led to a massive outflux of real-world genomic data. This review summarizes the current state of biomarker-driven drug development and highlights examples showing the utility and importance of the application of real-world data in the process. We also propose that all stakeholders in drug development should (1) be conscious of and efficiently utilize real-world evidence and (2) re-vamp the way the industry approaches drug development in this era of personalized medicines."
"35896974","Multivariate estimation of factor structures of complex traits using SNP-based genomic relationships.","BMC Bioinformatics","Heritability and genetic correlation can be estimated from genome-wide single-nucleotide polymorphism (SNP) data using various methods. We recently developed multivariate genomic-relatedness-based restricted maximum likelihood (MGREML) for statistically and computationally efficient estimation of SNP-based heritability ([Formula: see text]) and genetic correlation ([Formula: see text]) across many traits in large datasets. Here, we extend MGREML by allowing it to fit and perform tests on user-specified factor models, while preserving the low computational complexity.Using simulations, we show that MGREML yields consistent estimates and valid inferences for such factor models at low computational cost (e.g., for data on 50 traits and 20,000 individuals, a saturated model involving 50 [Formula: see text]'s, 1225 [Formula: see text]'s, and 50 fixed effects is estimated and compared to a restricted model in less than one hour on a single notebook with two 2.7 GHz cores and 16 GB of RAM). Using repeated measures of height and body mass index from the US Health and Retirement Study, we illustrate the ability of MGREML to estimate a factor model and test whether it fits the data better than a nested model. The MGREML tool, the simulation code, and an extensive tutorial are freely available at https://github.com/devlaming/mgreml/ .MGREML can now be used to estimate multivariate factor structures and perform inferences on such factor models at low computational cost. This new feature enables simple structural equation modeling using MGREML, allowing researchers to specify, estimate, and compare genetic factor models of their choosing using SNP data.© 2022. The Author(s)."
"35893031","Genome-Wide Association Study Identified a Quantitative Trait Locus and Two Candidate Genes on <i>Sus scrofa</i> Chromosome 2 Affecting Vulvar Traits of Suhuai Pigs.","Genes (Basel)","Vulvar size and angle are meaningful traits in pig production. Sows with abnormal vulva generally show reproductive disorders. In order to excavate candidate loci and genes associated with pig's vulvar traits, 270 Suhuai pigs with vulvar phenotype were genotyped by a porcine single nucleotide polymorphisms (SNP) Chip. Then, Chip data were imputed using resequenced data of 30 Suhuai pigs as a reference panel. Next, we estimated the heritability and performed a genome-wide association study (GWAS) for vulvar traits. The heritabilities for the traits vulvar length (VL), vulvar width (VW) and vulvar angle (VA) in this pig population were 0.23, 0.32 and 0.22, respectively. GWAS based on Chip data identified nine significant SNPs on theSus scrofachromosomes (SSC) 2, 7, 9 and 13 for VL or VW. GWAS based on imputed data identified 11 new quantitative trait loci (QTL) on SSC1, 2, 7, 8, 9, 11, 13, 16 and 17 for VL or VW. The most significant QTL for VL on SSC2 were refined to a 3.48-3.97 Mb region using linkage disequilibrium and linkage analysis (LDLA). In this refined region,FGF19andCCND1, involved in the development of the reproductive tract, cell growth and vulvar cancer, could be new candidate genes affecting VL. Our results provided potential genetic markers for the breeding of vulvar traits in pigs and deepened the understanding of the genetic mechanism of vulvar traits."
"35864105","Evaluating the role of common risk variation in the recurrence risk of schizophrenia in multiplex schizophrenia families.","Transl Psychiatry","Multiplex families have higher recurrence risk of schizophrenia compared to the families of sporadic cases, but the source of this increased recurrence risk is unknown. We used schizophrenia genome-wide association study data (N = 156,509) to construct polygenic risk scores (PRS) in 1005 individuals from 257 multiplex schizophrenia families, 2114 ancestry-matched sporadic cases, and 2205 population controls, to evaluate whether increased PRS can explain the higher recurrence risk of schizophrenia in multiplex families compared to ancestry-matched sporadic cases. Using mixed-effects logistic regression with family structure modeled as a random effect, we show that SCZ PRS in familial cases does not differ significantly from sporadic cases either with, or without family history (FH) of psychotic disorders (All sporadic cases p = 0.90, FH+ cases p = 0.88, FH- cases p = 0.82). These results indicate that increased burden of common schizophrenia risk variation as indexed by current SCZ PRS, is unlikely to account for the higher recurrence risk of schizophrenia in multiplex families. In the absence of elevated PRS, segregation of rare risk variation or environmental influences unique to the families may explain the increased familial recurrence risk. These findings also further validate a genetically influenced psychosis spectrum, as shown by a continuous increase of common SCZ risk variation burden from unaffected relatives to schizophrenia cases in multiplex families. Finally, these results suggest that common risk variation loading are unlikely to be predictive of schizophrenia recurrence risk in the families of index probands, and additional components of genetic risk must be identified and included in order to improve recurrence risk prediction.© 2022. The Author(s)."
"35761182","Impact of linkage disequilibrium heterogeneity along the genome on genomic prediction and heritability estimation.","Genet Sel Evol","Compared to medium-density single nucleotide polymorphism (SNP) data, high-density SNP data contain abundant genetic variants and provide more information for the genetic evaluation of livestock, but it has been shown that they do not confer any advantage for genomic prediction and heritability estimation. One possible reason is the uneven distribution of the linkage disequilibrium (LD) along the genome, i.e., LD heterogeneity among regions. The aim of this study was to effectively use genome-wide SNP data for genomic prediction and heritability estimation by using models that control LD heterogeneity among regions.The LD-adjusted kinship (LDAK) and LD-stratified multicomponent (LDS) models were used to control LD heterogeneity among regions and were compared with the classical model that has no such control. Simulated and real traits of 2000 dairy cattle individuals with imputed high-density (770K) SNP data were used. Five types of phenotypes were simulated, which were controlled by very strongly, strongly, moderately, weakly and very weakly tagged causal variants, respectively. The performances of the models with high- and medium-density (50K) panels were compared to verify that the models that controlled LD heterogeneity among regions were more effective with high-density data.Compared to the medium-density panel, the use of the high-density panel did not improve and even decreased prediction accuracies and heritability estimates from the classical model for both simulated and real traits. Compared to the classical model, LDS effectively improved the accuracy of genomic predictions and unbiasedness of heritability estimates, regardless of the genetic architecture of the trait. LDAK applies only to traits that are mainly controlled by weakly tagged causal variants, but is still less effective than LDS for this type of trait. Compared with the classical model, LDS improved prediction accuracy by about 13% for simulated phenotypes and by 0.3 to ~ 10.7% for real traits with the high-density panel, and by ~ 1% for simulated phenotypes and by - 0.1 to ~ 6.9% for real traits with the medium-density panel.Grouping SNPs based on regional LD to construct the LD-stratified multicomponent model can effectively eliminate the adverse effects of LD heterogeneity among regions, and greatly improve the efficiency of high-density SNP data for genomic prediction and heritability estimation.© 2022. The Author(s)."
"35714612","Leveraging the local genetic structure for trans-ancestry association mapping.","Am J Hum Genet","Over the past two decades, genome-wide association studies (GWASs) have successfully advanced our understanding of the genetic basis of complex traits. Despite the fruitful discovery of GWASs, most GWAS samples are collected from European populations, and these GWASs are often criticized for their lack of ancestry diversity. Trans-ancestry association mapping (TRAM) offers an exciting opportunity to fill the gap of disparities in genetic studies between non-Europeans and Europeans. Here, we propose a statistical method, LOG-TRAM, to leverage the local genetic architecture for TRAM. By using biobank-scale datasets, we showed that LOG-TRAM can greatly improve the statistical power of identifying risk variants in under-represented populations while producing well-calibrated p values. We applied LOG-TRAM to the GWAS summary statistics of various complex traits/diseases from BioBank Japan, UK Biobank, and African populations. We obtained substantial gains in power and achieved effective correction of confounding biases in TRAM. Finally, we showed that LOG-TRAM can be successfully applied to identify ancestry-specific loci and the LOG-TRAM output can be further used for construction of more accurate polygenic risk scores in under-represented populations.Copyright © 2022 American Society of Human Genetics. Published by Elsevier Inc. All rights reserved."
"35674391","Comparing heritability estimators under alternative structures of linkage disequilibrium.","G3 (Bethesda)","The single nucleotide polymorphism heritability of a trait is the proportion of its variance explained by the additive effects of the genome-wide single nucleotide polymorphisms. The existing approaches to estimate single nucleotide polymorphism heritability can be broadly classified into 2 categories. One set of approaches models the single nucleotide polymorphism effects as fixed effects and the other treats the single nucleotide polymorphism effects as random effects. These methods make certain assumptions about the dependency among individuals (familial relationship) as well as the dependency among markers (linkage disequilibrium) to provide consistent estimates of single nucleotide polymorphism heritability as the number of individuals increases. While various approaches have been proposed to account for such dependencies, it remains unclear which estimates reported in the literature are more robust against various model misspecifications. Here, we investigate the impact of different structures of linkage disequilibrium and familial relatedness on heritability estimation. We show that the performance of different methods for heritability estimation depends heavily on the structure of the underlying pattern of linkage disequilibrium and the degree of relatedness among sampled individuals. Moreover, we establish the equivalence between the 2 method-of-moments estimators, one using a fixed-single nucleotide polymorphism-effects approach, and another using a random-single nucleotide polymorphism-effects approach.© The Author(s) 2022. Published by Oxford University Press on behalf of Genetics Society of America."
"35832425","Integrating Choline and Specific Intestinal Microbiota to Classify Type 2 Diabetes in Adults: A Machine Learning Based Metagenomics Study.","Front Endocrinol (Lausanne)","Emerging evidence is examining the precise role of intestinal microbiota in the pathogenesis of type 2 diabetes. The aim of this study was to investigate the association of intestinal microbiota and microbiota-generated metabolites with glucose metabolism systematically in a large cross-sectional study in China. 1160 subjects were divided into three groups based on their glucose level: normal glucose group (n=504), prediabetes group (n=394), and diabetes group (n=262). Plasma concentrations of TMAO, choline, betaine, and carnitine were measured. Intestinal microbiota was measured in a subgroup of 161 controls, 144 prediabetes and 56 diabetes by using metagenomics sequencing. We identified that plasma choline [Per SD of log-transformed change: odds ratio 1.36 (95 confidence interval 1.16, 1.58)] was positively, while betaine [0.77 (0.66, 0.89)] was negatively associated with diabetes, independently of TMAO. Individuals with diabetes could be accurately distinguished from controls by integrating data on choline, and certain microbiota species, as well as traditional risk factors (AUC=0.971). KOs associated with the carbohydrate metabolism pathway were enhanced in individuals with high choline level. The functional shift in the carbohydrate metabolism pathway in high choline group was driven by speciesRuminococcus lactaris,Coprococcus catusandPrevotella copri. We demonstrated the potential ability for classifying diabetic population by choline and specific species, and provided a novel insight of choline metabolism linking the microbiota to impaired glucose metabolism and diabetes.Copyright © 2022 Zeng, Zhao, Wang, Li, Li, Zheng, Chen, Zhao, Ji, Gao, Liu, Wang, Cheng, Xu, Pan, Sun, Li, Li, He and Zheng."
"35815201","Sub-GOFA: A tool for Sub-Gene Ontology function analysis in clonal mosaicism using semantic (logical) similarity.","Bioinformation","Clonal mosaicism (a detectable post-zygotic mutational event in cellular subpopulations) is common in cancer patients. Detected segments of clonal mosaicism are usually bundled into large-locus regions for statistical analysis. However, low-frequency genes are overlooked and are not sufficient to elucidate qualitative differences between cancer patients and non-patients. Therefore, it is of interest to develop and describe a tool named Sub-GOFA for Sub-Gene Ontology function analysis in clonal mosaicism using semantic similarity. Sub-GOFA measures the semantic (logical) similarity among patients using the sub-GO network structures of various sizes segmented from the gene ontology (GO) for clustering analysis. The sub-GO's root-terms with significant differences are extracted as disease-associated genetic functions. Sub-GOFA selected a high ratio of cancer-associated genes under validation with acceptable threshold.© 2022 Biomedical Informatics."
"35941268","Mechanisms involved in hematopoietic stem cell aging.","Cell Mol Life Sci","Hematopoietic stem cells (HSCs) undergo progressive functional decline over time due to both internal and external stressors, leading to aging of the hematopoietic system. A comprehensive understanding of the molecular mechanisms underlying HSC aging will be valuable in developing novel therapies for HSC rejuvenation and to prevent the onset of several age-associated diseases and hematological malignancies. This review considers the general causes of HSC aging that range from cell-intrinsic factors to cell-extrinsic factors. In particular, epigenetics and inflammation have been implicated in the linkage of HSC aging, clonality, and oncogenesis. The challenges in clarifying mechanisms of HSC aging have accelerated the development of therapeutic interventions to rejuvenate HSCs, the major goal of aging research; these details are also discussed in this review.© 2022. The Author(s), under exclusive licence to Springer Nature Switzerland AG."
"35873487","Epigenetic Regulation in Knee Osteoarthritis.","Front Genet","Osteoarthritis (OA) is a complicated disease with both hereditary and environmental causes. Despite an increase in reports of possible OA risk loci, it has become clear that genetics is not the sole cause of osteoarthritis. Epigenetics, which can be triggered by environmental influences and result in transcriptional alterations, may have a role in OA pathogenesis. The majority of recent research on the epigenetics of OA has been focused on DNA methylation, histone modification, and non-coding RNAs. However, this study will explore epigenetic regulation in OA at the present stage. How genetics, environmental variables, and epigenetics interact will be researched, shedding light for future studies. Their possible interaction and control processes open up new avenues for the development of innovative osteoarthritis treatment and diagnostic techniques.Copyright © 2022 Cai, Long, Zhao, Lin and Wang."
"35804086","scPCOR-seq enables co-profiling of chromatin occupancy and RNAs in single cells.","Commun Biol","Cell-to-cell variation in gene expression is a widespread phenomenon, which may play important roles in cellular differentiation, function, and disease development1-9. Chromatin is implicated in contributing to the cellular heterogeneity in gene expression10-16. Fully understanding the mechanisms of cellular heterogeneity requires simultaneous measurement of RNA and occupancy of histone modifications and transcription factors on chromatin due to their critical roles in transcriptional regulation17,18. We generally term the occupancy of histone modifications and transcription factors as Chromatin occupancy. Here, we report a technique, termed scPCOR-seq (single-cell Profiling of Chromatin Occupancy and RNAs Sequencing), for simultaneously profiling genome-wide chromatin protein binding or histone modification marks and RNA expression in the same cell. We demonstrated that scPCOR-seq can profile either H3K4me3 or RNAPII and RNAs in a mixture of human H1, GM12878 and 293 T cells at a single-cell resolution and either H3K4me3, RNAPII, or RNA profile can correctly separate the cells. Application of scPCOR-seq to the in vitro differentiation of the erythrocyte precursor CD36 cells from human CD34 stem or progenitor cells revealed that H3K4me3 and RNA exhibit distinct properties in clustering cells during differentiation. Overall, our work provides a promising approach to understand the relationships among different omics layers.© 2022. This is a U.S. Government work and not under copyright protection in the US; foreign copyright protection may apply."
