"pmid","title","source","abstract"
"36828869","A DNA methylation signature for the prediction of tumour recurrence in stage II colorectal cancer.","Br J Cancer","A major challenge in stage II colorectal carcinoma is to identify patients with increased risk of recurrence. Biomarkers that distinguish patients with poor prognosis from patients without recurrence are currently lacking. This study aims to develop a robust DNA methylation classifier that allows the prediction of recurrence and chemotherapy benefit in patients with stage II colorectal cancer. We performed a genome-wide DNA methylation capture sequencing in 243 stage II colorectal carcinoma samples and identified a relapse-specific DNA methylation signature consisting of eight CpG sites.Two hundred and forty-three patients with stage II CRC were enrolled in this study. In order to select differential methylation sites among recurrence and non-recurrence stage II CRC samples, DNA methylation profiles of 62 tumour samples including 31 recurrence and 31 nonrecurrence samples were analysed using the Agilent SureSelectXT Human Methyl-Seq, a comprehensive target enrichment system to analyse CpG methylation. Pyrosequencing was applied to quantify the methylation level of candidate DNA methylation sites in 243 patients. Least absolute shrinkage and selection operator (LASSO) method was employed to build the disease recurrence prediction classifier.We identified a relapse-related DNA methylation signature consisting of eight CpG sites in stage II CRC by DNA methylation capture sequencing. The classifier showed significantly higher prognostic accuracy than any clinicopathological risk factors. The Kaplan-Meier survival curve showed an association of high-risk score with poor prognosis. In multivariate analysis, the signature was the most significant prognosis factor, with an HR of 2.80 (95% CI, 1.71-4.58, P < 0.001). The signature could identify patients who are suitable candidates for adjuvant chemotherapy.An eight-CpG DNA methylation signature is a reliable prognostic and predictive tool for disease recurrence in patients with stage II CRC.© 2023. The Author(s), under exclusive licence to Springer Nature Limited."
"36828588","The aberrant epigenome of DNMT3B-mutated ICF1 patient iPSCs is amenable to correction, with the exception of a subset of regions with H3K4me3- and/or CTCF-based epigenetic memory.","Genome Res","Bi-allelic hypomorphic mutations inDNMT3Bdisrupt DNA methyltransferase activity and lead to immunodeficiency, centromeric instability, facial anomalies syndrome, type 1 (ICF1). Although several ICF1 phenotypes have been linked to abnormally hypomethylated repetitive regions, the unique genomic regions responsible for the remaining disease phenotypes remain largely uncharacterized. Here we explored two ICF1 patient-derived induced pluripotent stem cells (iPSCs) and their CRISPR-Cas9-corrected clones to determine whetherDNMT3Bcorrection can globally overcome DNA methylation defects and related changes in the epigenome. Hypomethylated regions throughout the genome are highly comparable between ICF1 iPSCs carrying differentDNMT3Bvariants, and significantly overlap with those in ICF1 patient peripheral blood and lymphoblastoid cell lines. These regions include large CpG island domains, as well as promoters and enhancers of several lineage-specific genes, in particular immune-related, suggesting that they are premarked during early development. CRISPR-corrected ICF1 iPSCs reveal that the majority of phenotype-related hypomethylated regions reacquire normal DNA methylation levels following editing. However, at the most severely hypomethylated regions in ICF1 iPSCs, which also display the highest increases in H3K4me3 levels and/or abnormal CTCF binding, the epigenetic memory persists, and hypomethylation remains uncorrected. Overall, we demonstrate that restoring the catalytic activity of DNMT3B can reverse the majority of the aberrant ICF1 epigenome. However, a small fraction of the genome is resilient to this rescue, highlighting the challenge of reverting disease states that are due to genome-wide epigenetic perturbations. Uncovering the basis for the persistent epigenetic memory will promote the development of strategies to overcome this obstacle.© 2023 Poondi Krishnan et al.; Published by Cold Spring Harbor Laboratory Press."
"36824980","Tet-dependent 5-hydroxymethyl-Cytosine modification of mRNA regulates the axon guidance genes robo2 and slit in Drosophila.","Res Sq","Modifications of mRNA, especially methylation of adenosine, have recently drawn much attention. The much rarer modification, 5-hydroxymethylation of cytosine (5hmC), is not well understood and is the subject of this study. Vertebrate Tet proteins are 5-methylcytosine (5mC) hydroxylases enzymes catalyzing the transition of 5mC to 5hmC in DNA and have recently been shown to have the same function in messenger RNAs in both vertebrates and in Drosophila. TheTetgene is essential in Drosophila because Tet knock-out animals do not reach adulthood. We describe the identification of Tet-target genes in the embryo and larval brain by determining Tet DNA-binding sites throughout the genome and by mapping the Tet-dependent 5hmrC modifications transcriptome-wide. 5hmrC-modified sites can be found along the entire transcript and are preferentially located at the promoter where they overlap with histone H3K4me3 peaks. The identified mRNAs are frequently involved in neuron and axon development and Tet knock-out led to a reduction of 5hmrC marks on specific mRNAs. Among the Tet-target genes were therobo2receptor and itsslitligand that function in axon guidance in Drosophila and in vertebrates.Tetknock-out embryos show overlapping phenotypes withrobo2and are sensitized to reduced levels ofslit. Both Robo2 and Slit protein levels were markedly reduced in Tet KO larval brains. Our results establish a role for Tet-dependent 5hmrC in facilitating the translation of modified mRNAs, primarily in developing nerve cells."
"36817099","Integration of structural MRI and epigenetic analyses hint at linked cellular defects of the subventricular zone and insular cortex in autism: Findings from a case study.","Front Neurosci","Autism Spectrum Disorder (ASD) is a neurodevelopmental disorder characterized by deficits in social interaction, communication and repetitive, restrictive behaviors, features supported by cortical activity. Given the importance of the subventricular zone (SVZ) of the lateral ventrical to cortical development, we compared molecular, cellular, and structural differences in the SVZ and linked cortical regions in specimens of ASD cases and sex and age-matched unaffected brain.We used magnetic resonance imaging (MRI) and diffusion tractography onex vivopostmortem brain samples, which we further analyzed by Whole Genome Bisulfite Sequencing (WGBS), Flow Cytometry, and RT qPCR.Through MRI, we observed decreased tractography pathways from the dorsal SVZ, increased pathways from the posterior ventral SVZ to the insular cortex, and variable cortical thickness within the insular cortex in ASD diagnosed case relative to unaffected controls. Long-range tractography pathways from and to the insula were also reduced in the ASD case. FACS-based cell sorting revealed an increased population of proliferating cells in the SVZ of ASD case relative to the unaffected control. Targeted qPCR assays of SVZ tissue demonstrated significantly reduced expression levels of genes involved in differentiation and migration of neurons in ASD relative to the control counterpart. Finally, using genome-wide DNA methylation analyses, we identified 19 genes relevant to neurological development, function, and disease, 7 of which have not previously been described in ASD, that were significantly differentially methylated in autistic SVZ and insula specimens.These findings suggest a hypothesis that epigenetic changes during neurodevelopment alter the trajectory of proliferation, migration, and differentiation in the SVZ, impacting cortical structure and function and resulting in ASD phenotypes.Copyright © 2023 Takahashi, Allan, Peres, Ortug, van der Kouwe, Valli, Ethier, Levman, Baumer, Tsujimura, Vargas-Maya, McCracken, Lee and Maunakea."
"36815102","Longitudinal Epigenome-Wide Analysis of Kidney Transplant Recipients Pretransplant and Posttransplant.","Kidney Int Rep","Kidney transplantation remains the gold standard of treatment for end-stage renal disease (ESRD), with improved patient outcomes compared with dialysis. Epigenome-Wide Association Analysis (EWAS) of DNA methylation may identify markers that contribute to an individual's risk of adverse transplant outcomes, yet only a limited number of EWAS have been conducted in kidney transplant recipients. This EWAS aimed to interrogate the methylation profile of a kidney transplant recipient cohort with minimal posttransplant complications, exploring differences in samples pretransplant and posttransplant.We compared differentially methylated cytosine-phosphate-guanine sites (dmCpGs) in samples derived from peripheral blood mononuclear cells of the same kidney transplant recipients, collected both pretransplant and posttransplant (N = 154), using the Infinium MethylationEPIC microarray (Illumina, San Diego, CA). Recipients received kidneys from deceased donors and had a mean of 17 years of follow-up.Five top-ranked dmCpGs were significantly different at false discovery rate (FDR) adjustedP ≤ 9 × 10-8; cg23597162 withinJAZF1, cg25187293 withinBTNL8, cg17944885, located betweenZNF788PandZNF625-ZNF20,cg14655917 located betweenASB4andPDK4and cg09839120 located betweenGIMAP6andEIF2AP3.Five dmCpGs were identified at the generally accepted EWAS critical significance level of FDR adjustedP(PFDRadj) ≤ 9 × 10-8, including cg23597162 (withinJAZF1) and cg17944885, which have prior associations with chronic kidney disease (CKD). Comparing individuals with no evidence of posttransplant complications (N = 105) demonstrated that 693,555 CpGs (89.57%) did not display any significant difference in methylation (PFDRadj ≥ 0.05), thereby this study establishes an important reference for future epigenetic studies that seek to identify markers of posttransplant complications.© 2022 Published by Elsevier Inc. on behalf of the International Society of Nephrology."
"36815101","Epigenome-Wide Association Studies of DNA Methylation in Kidney Diseases.","Kidney Int Rep",NA
"36814191","Genome-wide identification of MBD gene family members in Eleutherococcus senticosus with their expression motifs under drought stress and DNA demethylation.","BMC Genomics","Methyl-binding domain (MBD) is a class of methyl-CpG-binding domain proteins that affects the regulation of gene expression through epigenetic modifications. MBD genes are not only inseparable from DNA methylation but have also been identified and validated in various plants. Although MBD is involved in a group of physiological processes and stress regulation in these plants, MBD genes in Eleutherococcus senticosus remain largely unknown.Twenty EsMBD genes were identified in E. senticosus. Among the 24 chromosomes of E. senticosus, EsMBD genes were unevenly distributed on 12 chromosomes, and only one tandem repeat gene existed. Collinearity analysis showed that the fragment duplication was the main motif for EsMBD gene expansion. As the species of Araliaceae evolved, MBD genes also evolved and gradually exhibited different functional differentiation. Furthermore, cis-acting element analysis showed that there were numerous cis-acting elements in the EsMBD promoter region, among which light response elements and anaerobic induction elements were dominant. The expression motif analysis revealed that 60% of the EsMBDs were up-regulated in the 30% water content group.By comparing the transcriptome data of different saponin contents of E. senticosus and integrating them with the outcomes of molecular docking analysis, we hypothesized that EsMBD2 and EsMBD5 jointly affect the secondary metabolic processes of E. senticosus saponins by binding to methylated CpG under conditions of drought stress. The results of this study laid the foundation for subsequent research on the E. senticosus and MBD genes.© 2023. The Author(s)."
"36813766","Accelerated epigenetic aging in women with emotionally unstable personality disorder and a history of suicide attempts.","Transl Psychiatry","Emotional unstable personality disorder (EUPD; previously borderline personality disorder, BPD) is associated with excess natural-cause mortality, comorbid medical conditions, poor health habits and stress related epigenomic alterations. Previous studies demonstrated that GrimAge - a state-of-the-art epigenetic age (EA) estimator - strongly predicts mortality risk and physiological dysregulation. Herein, we utilize the GrimAge algorithm to investigate whether women with EUPD and a history of recent suicide attempts exhibit EA acceleration (EAA) in comparison to healthy controls. Genome-wide methylation patterns were measured using the Illumina Infinum Methylation Epic BeadChip in whole blood from 97 EUPD patients and 32 healthy controls. The control group was significantly older (p < 0.0001) and reported lesser exposure to violent behavior in both youth and adulthood (p < 0.0001). Groups were otherwise comparable regarding gender, BMI, or tobacco usage (p > 0.05). EA estimator DNAmGrimAge exceeded chronological age by 8.8 and 2.3 years in the EUPD and control group, respectively. Similarly, EAA marker AgeAccelGrim was substantially higher in EUPD subjects when compared to controls, in both univariate and multivariate analyzes (p < 0.00001). Tobacco usage conferred substantial within-group effects on the EA-chronological age difference, i.e., 10.74 years (SD = 4.19) compared to 6.00 years (SD = 3.10) in the non-user EUPD group (p < 0.00001). Notably, past alcohol and substance abuse, use of psychotropic medications, global assessment of functioning, self-reported exposure to violent behavior in youth and adulthood, later completed suicide (N = 8) and age at first suicide attempt did not predict EAA in the EUPD group (p > 0.05). These results underscore the importance of addressing medical health conditions along with low-cost preventative interventions aimed at improving somatic health outcomes in EUPD, such as efforts to support cessation of tobacco use. The independency of GrimAge to other EA algorithms in this group of severely impaired EUPD patients, suggest it may have unique characteristics to evaluate risk of adverse health outcomes in context of psychiatric disorders.© 2023. The Author(s)."
"36812976","Genome-wide investigation of Cytochrome P450 superfamily of Aquilaria agallocha: Association with terpenoids and phenylpropanoids biosynthesis.","Int J Biol Macromol","Agarwood is a dark resinous wood, produced when Aquilaria tree responds to wounding and microbial infection resulting in the accumulation of fragrant metabolites. Sesquiterpenoids and 2-(2-phenylethyl) chromones are the major phytochemicals in agarwood and Cytochrome P450s (CYPs) are one of the important enzymes in the biosynthesis of these fragrant chemicals. Thus, understanding the repertoire of CYP superfamily in Aquilaria can not only give insights into the fundamentals of agarwood formation, but can also provide a tool for the overproduction of the aroma chemicals. Therefore, current study was designed to investigate CYPs of an agarwood producing plant, Aquilaria agallocha. We identified 136 CYP genes from A. agallocha genome (AaCYPs) and classified them into 8 clans and 38 families. The promoter regions had stress and hormone-related cis-regulatory elements which indicate their participation in the stress response. Duplication and synteny analysis revealed segmental and tandem duplicated and evolutionary related CYP members in other plants. Potential members involved in the biosynthesis of sesquiterpenoids and phenylpropanoids were identified and found to be upregulated in methyl jasmonate-induced callus and infected Aquilaria trees by real-time quantitative PCR analyses. This study highlights the possible involvement of AaCYPs in agarwood resin development and their complex regulation during stress exposure.Copyright © 2023. Published by Elsevier B.V."
"36811307","Genome-wide methylomic regulation of multiscale gene networks in Alzheimer's disease.","Alzheimers Dement","Recent studies revealed the association of abnormal methylomic changes with Alzheimer's disease (AD) but there is a lack of systematic study of the impact of methylomic alterations over the molecular networks underlying AD.We profiled genome-wide methylomic variations in the parahippocampal gyrus from 201 post mortem control, mild cognitive impaired, and AD brains.We identified 270 distinct differentially methylated regions (DMRs) associated with AD. We quantified the impact of these DMRs on each gene and each protein as well as gene and protein co-expression networks. DNA methylation had a profound impact on both AD-associated gene/protein modules and their key regulators. We further integrated the matched multi-omics data to show the impact of DNA methylation on chromatin accessibility, which further modulates gene and protein expression.The quantified impact of DNA methylation on gene and protein networks underlying AD identified potential upstream epigenetic regulators of AD.A cohort of DNA methylation data in the parahippocampal gyrus was developed from 201 post mortem control, mild cognitive impaired, and Alzheimer's disease (AD) brains. Two hundred seventy distinct differentially methylated regions (DMRs) were found to be associated with AD compared to normal control. A metric was developed to quantify methylation impact on each gene and each protein. DNA methylation was found to have a profound impact on not only the AD-associated gene modules but also key regulators of the gene and protein networks. Key findings were validated in an independent multi-omics cohort in AD. The impact of DNA methylation on chromatin accessibility was also investigated by integrating the matched methylomic, epigenomic, transcriptomic, and proteomic data.© 2023 The Authors. Alzheimer's & Dementia published by Wiley Periodicals LLC on behalf of Alzheimer's Association."
"36810770","HPV-induced host epigenetic reprogramming is lost upon progression to high-grade cervical intraepithelial neoplasia.","Int J Cancer","The impact of a pathogen on host disease can only be studied in samples covering the entire spectrum of pathogenesis. Persistent oncogenic Human Papilloma Virus (HPV) infection is the most common cause for cervical cancer. Here, we investigate HPV-induced host epigenome-wide changes prior to development of cytological abnormalities. Using cervical sample methylation array data from disease-free women with or without an oncogenic HPV infection, we develop the WID (Women's cancer risk identification)-HPV, a signature reflective of changes in the healthy host epigenome related to high-risk HPV strains (AUC=0.78, 95% CI: 0.72-0.85, in non-diseased women). Looking at HPV-associated changes across disease development, HPV-infected women with minor cytological alterations (cervical intraepithelial neoplasia grade 1/2, CIN1/2), but surprisingly not those with precancerous changes or invasive cervical cancer (CIN3+), show an increased WID-HPV index, indicating the WID-HPV may reflect a successful viral clearance response absent in progression to cancer. Further investigation revealed the WID-HPV is positively associated with apoptosis (ρ=0.48; p<0.001) and negatively associated with epigenetic replicative age (ρ=-0.43; p<0.001). Taken together, our data suggest the WID-HPV captures a clearance response associated with apoptosis of HPV-infected cells. This response may be dampened or lost with increased underlying replicative age of infected cells, resulting in progression to cancer. This article is protected by copyright. All rights reserved.This article is protected by copyright. All rights reserved."
"36810613","Hypertension as a Novel Link for Shared Heritability in Age at Menarche and Cardiometabolic Traits.","J Clin Endocrinol Metab","Extremely early age at menarche, also called precocious puberty, has been associated with various cardiometabolic traits, but their shared heritability remains unclear.(1) To identify new shared genetic variants and their pathways for age at menarche and cardiometabolic traits and (2) to investigate the influence of central precocious puberty on childhood cardiometabolic traits.Using the conjunction false discovery rate method, this study analyzed genome-wide association study data from the menarche-cardiometabolic traits among 59,655 female of Taiwanese ancestry and systemically investigated pleiotropy between age at menarche and cardiometabolic traits. To support the novel hypertension link, we used the Taiwan Puberty Longitudinal Study (TPLS) to investigate the influence of precocious puberty on childhood cardiometabolic traits.We discovered 27 novel loci, with an overlap between age at menarche and cardiometabolic traits, including body fat and blood pressure. Among the novel genes discovered, SEC16B, CSK, CYP1A1, FTO, and USB1 are within a protein interaction network with known cardiometabolic genes, including traits for obesity and hypertension. These loci were confirmed through demonstration of significant changes in the methylation or expression levels of neighboring genes. Moreover, the TPLS provided evidence regarding a twofold higher risk of early onset hypertension that occurred in girls with central precocious puberty.Our study highlights the usefulness of cross-trait analyses for identifying shared etiology between age at menarche and cardiometabolic traits, especially early onset hypertension. The menarche-related loci may contribute to early onset hypertension through endocrinological pathways.© The Author(s) 2023. Published by Oxford University Press on behalf of the Endocrine Society. All rights reserved. For permissions, please e-mail: journals.permissions@oup.com."
"36807075","NicE-viewSeq: An Integrative Visualization and Genomics Method to Detect Accessible Chromatin in Fixed Cells.","Methods Mol Biol","A novel genome-wide accessible chromatin visualization, quantitation, and sequencing method is described, which allows in situ fluorescence visualization and sequencing of the accessible chromatin in the mammalian cell. The cells are fixed by formaldehyde crosslinking, and processed using a modified nick translation method, where a nicking enzyme nicks one strand of DNA, and DNA polymerase incorporates biotin-conjugated dCTP, 5-methyl-dCTP, Fluorescein-12-dATP or Texas Red-5-dATP, dGTP, and dTTP. This allows accessible chromatin DNA to be labeled for visualization and on bead NGS library preparation. This technology allows cellular level chromatin accessibility quantification and genomic analysis of the epigenetic information in the chromatin, particularly accessible promoter, enhancers, nucleosome positioning, transcription factor occupancy, and other chromosomal protein binding.© 2023. The Author(s), under exclusive license to Springer Science+Business Media, LLC, part of Springer Nature."
"36807071","Simultaneous Measurement of DNA Methylation and Nucleosome Occupancy in Single Cells Using scNOMe-Seq.","Methods Mol Biol","Single-cell Nucleosome Occupancy and Methylome sequencing (scNOMe-seq) is a multimodal assay that simultaneously measures endogenous DNA methylation and nucleosome occupancy (i.e., chromatin accessibility) in single cells. scNOMe-seq combines the activity of a GpC Methyltransferase, an enzyme which methylates cytosines in GpC dinucleotides, with bisulfite conversion, whereby unmethylated cytosines are converted into thymines. Because GpC Methyltransferase acts only on cytosines present in non-nucleosomal regions of the genome, the subsequent bisulfite conversion step not only detects the endogenous DNA methylation, but also reveals the genome-wide pattern of chromatin accessibility. Implementing this technology at the single-cell level helps to capture the dynamics governing methylation and accessibility vary across individual cells and cell types. Here, we provide a scalable plate-based protocol for preparing scNOMe-seq libraries from single nucleus suspensions.© 2023. The Author(s), under exclusive license to Springer Science+Business Media, LLC, part of Springer Nature."
"36807062","Universal NicE-Seq: A Simple and Quick Method for Accessible Chromatin Detection in Fixed Cells.","Methods Mol Biol","Genome-wide accessible chromatin sequencing and identification has enabled deciphering the epigenetic information encoded in chromatin, revealing accessible promoters, enhancers, nucleosome positioning, transcription factor occupancy, and other chromosomal protein binding. The starting biological materials are often fixed using formaldehyde crosslinking. Here, we describe accessible chromatin library preparation from low numbers of formaldehyde-crosslinked cells using a modified nick translation method, where a nicking enzyme nicks one strand of DNA and DNA polymerase incorporates biotin-conjugated dATP, dCTP, and methyl-dCTP. Once the DNA is labeled, it can be isolated for NGS library preparation. We termed this method as universal NicE-seq (nicking enzyme-assisted sequencing). We also demonstrate a single tube method that enables direct NGS library preparation from low cell numbers without DNA purification. Furthermore, we demonstrated universal NicE-seq on FFPE tissue section sample.© 2023. The Author(s), under exclusive license to Springer Science+Business Media, LLC, part of Springer Nature."
"36806253","m(5)C-dependent cross-regulation between nuclear reader ALYREF and writer NSUN2 promotes urothelial bladder cancer malignancy through facilitating RABL6/TK1 mRNAs splicing and stabilization.","Cell Death Dis","The significance of 5-methylcytosine (m5C) methylation in human malignancies has become an increasing focus of investigation. Here, we show that m5C regulators including writers, readers and erasers, are predominantly upregulated in urothelial carcinoma of the bladder (UCB) derived from Sun Yat-sen University Cancer Center and The Cancer Genome Atlas cohort. In addition, NOP2/Sun RNA methyltransferase family member 2 (NSUN2) as a methyltransferase and Aly/REF export factor (ALYREF) as a nuclear m5C reader, are frequently coexpressed in UCB. By applying patient-derived organoids model and orthotopic xenograft mice model, we demonstrate that ALYREF enhances proliferation and invasion of UCB cells in an m5C-dependent manner. Integration of tanscriptome-wide RNA bisulphite sequencing (BisSeq), RNA-sequencing (RNA-seq) and RNA Immunoprecipitation (RIP)-seq analysis revealed that ALYREF specifically binds to hypermethylated m5C site in RAB, member RAS oncogene family like 6 (RABL6) and thymidine kinase 1 (TK1) mRNA via its K171 domain. ALYREF controls UCB malignancies through promoting hypermethylated RABL6 and TK1 mRNA for splicing and stabilization. Moreover, ALYREF recognizes hypermethylated m5C site of NSUN2, resulting in NSUN2 upregulation in UCB. Clinically, the patients with high coexpression of ALYREF/RABL6/TK1 axis had the poorest overall survival. Our study unveils an m5C dependent cross-regulation between nuclear reader ALYREF and m5C writer NSUN2 in activation of hypermethylated m5C oncogenic RNA through promoting splicing and maintaining stabilization, consequently leading to tumor progression, which provides profound insights into therapeutic strategy for UCB.© 2023. The Author(s)."
"36606528","Transcriptome-wide analysis of mRNA N(6) -methyladenosine modification in the embryonic development of Spodoptera frugiperda.","Insect Sci","N6-methyladenosine (m6A) RNA is the most abundant modification of mRNA, and has been demonstrated in regulating various post-transcriptional processes. Many studies have shown that m6A methylation plays key roles in sex determination, neuronal functions, and embryonic development in Drosophila and mammals. Here, we analyzed transcriptome-wide profile of m6A modification in the embryonic development of the destructive agricultural pest Spodoptera frugiperda. We found that the 2 key mRNA m6A methyltransferases SfrMETTL3 and SfrMETTL14 have high homologies with other insects and mammals, suggesting that SfrMETTL3 and SfrMETTL14 may have conserved function among different species. From methylated RNA immunoprecipitation sequencing analysis, we obtained 46 869 m6A peaks representing 8 587 transcripts in the 2-h embryos after oviposition, and 41 389 m6A peaks representing 9 230 transcripts in the 24-h embryos. In addition, 5 995 m6A peaks were differentially expressed including 3 752 upregulated and 2243 downregulated peaks. Functional analysis with Gene Ontology and Kyoto Encyclopedia of Genes and Genomes suggested that differentially expressed m6A peak-modified genes were enriched in cell and organ development between the 2- and 24-h embryos. By conjoint analysis of methylated RNA immunoprecipitation-seq and RNA-seq data, we found that RNA m6A methylation may regulate the transcriptional levels of genes related to tissue and organ development from 2- to 24-h embryos. Our study reveals the role of RNA m6A epigenetic regulation in the embryonic development of S. frugiperda, and provides new insights for the embryonic development of insects.© 2023 Institute of Zoology, Chinese Academy of Sciences."
"36646844","Mapping the minutiae of the human methylome.","Nat Rev Genet","A study inNaturereports comprehensive, genome-wide mapping of the human methylome that provides mechanistic insights into gene regulation and offers great potential for analysis of cell-free DNA."
