pmid,title,source,abstract
38724733,Nature of epigenetic aging from a single-cell perspective.,Nat Aging,"Age-related changes in DNA methylation (DNAm) form the basis of the most robust predictors of age-epigenetic clocks-but a clear mechanistic understanding of exactly which aspects of aging are quantified by these clocks is lacking. Here, to clarify the nature of epigenetic aging, we juxtapose the dynamics of tissue and single-cell DNAm in mice. We compare these changes during early development with those observed during adult aging in mice, and corroborate our analyses with a single-cell RNA sequencing analysis within the same multiomics dataset. We show that epigenetic aging involves co-regulated changes as well as a major stochastic component, and this is consistent with transcriptional patterns. We further support the finding of stochastic epigenetic aging by direct tissue and single-cell DNAm analyses and modeling of aging DNAm trajectories with a stochastic process akin to radiocarbon decay. Finally, we describe a single-cell algorithm for the identification of co-regulated and stochastic CpG clusters showing consistent transcriptomic coordination patterns. Together, our analyses increase our understanding of the basis of epigenetic clocks and highlight potential opportunities for targeting aging and evaluating longevity interventions.© 2024. The Author(s), under exclusive licence to Springer Nature America, Inc."
38641644,Analysis of blood methylation quantitative trait loci in East Asians reveals ancestry-specific impacts on complex traits.,Nat Genet,"Methylation quantitative trait loci (mQTLs) are essential for understanding the role of DNA methylation changes in genetic predisposition, yet they have not been fully characterized in East Asians (EAs). Here we identified mQTLs in whole blood from 3,523 Chinese individuals and replicated them in additional 1,858 Chinese individuals from two cohorts. Over 9% of mQTLs displayed specificity to EAs, facilitating the fine-mapping of EA-specific genetic associations, as shown for variants associated with height. Trans-mQTL hotspots revealed biological pathways contributing to EA-specific genetic associations, including an ERG-mediated 233 trans-mCpG network, implicated in hematopoietic cell differentiation, which likely reflects binding efficiency modulation of the ERG protein complex. More than 90% of mQTLs were shared between different blood cell lineages, with a smaller fraction of lineage-specific mQTLs displaying preferential hypomethylation in the respective lineages. Our study provides new insights into the mQTL landscape across genetic ancestries and their downstream effects on cellular processes and diseases/traits.© 2024. The Author(s), under exclusive licence to Springer Nature America, Inc."
38496585,Multi-omics Integration Identifies Genes Influencing Traits Associated with Cardiovascular Risks: The Long Life Family Study.,medRxiv,"The Long Life Family Study (LLFS) enrolled 4,953 participants in 539 pedigrees displaying exceptional longevity. To identify genetic mechanisms that affect cardiovascular risks in the LLFS population, we developed a multi-omics integration pipeline and applied it to 11 traits associated with cardiovascular risks. Using our pipeline, we aggregated gene-level statistics from rare-variant analysis, GWAS, and gene expression-trait association by Correlated Meta-Analysis (CMA). Across all traits, CMA identified 64 significant genes after Bonferroni correction (p ≤ 2.8×10-7), 29 of which replicated in the Framingham Heart Study (FHS) cohort. Notably, 20 of the 29 replicated genes do not have a previously known trait-associated variant in the GWAS Catalog within 50 kb. Thirteen modules in Protein-Protein Interaction (PPI) networks are significantly enriched in genes with low meta-analysis p-values for at least one trait, three of which are replicated in the FHS cohort. The functional annotation of genes in these modules showed a significant over-representation of trait-related biological processes including sterol transport, protein-lipid complex remodeling, and immune response regulation. Among major findings, our results suggest a role of triglyceride-associated and mast-cell functional genesFCER1A,MS4A2,GATA2,HDC, andHRH4in atherosclerosis risks. Our findings also suggest that lower expression ofATG2A, a gene we found to be associated with BMI, may be both a cause and consequence of obesity. Finally, our results suggest thatENPP3may play an intermediary role in triglyceride-induced inflammation. Our pipeline is freely available and implemented in the Nextflow workflow language, making it easily runnable on any compute platform (https://nf-co.re/omicsgenetraitassociation)."
38519330,Time is ticking faster for long genes in aging.,Trends Genet,"Recent studies of aging organisms have identified a systematic phenomenon, characterized by a negative correlation between gene length and their expression in various cell types, species, and diseases. We term this phenomenon gene-length-dependent transcription decline (GLTD) and suggest that it may represent a bottleneck in the transcription machinery and thereby significantly contribute to aging as an etiological factor. We review potential links between GLTD and key aging processes such as DNA damage and explore their potential in identifying disease modification targets. Notably, in Alzheimer's disease, GLTD spotlights extremely long synaptic genes at chromosomal fragile sites (CFSs) and their vulnerability to postmitotic DNA damage. We suggest that GLTD is an integral element of biological aging.Copyright © 2024 The Author(s). Published by Elsevier Ltd.. All rights reserved."
38603598,pyaging: a Python-based compendium of GPU-optimized aging clocks.,Bioinformatics,"Aging is intricately linked to diseases and mortality. It is reflected in molecular changes across various tissues which can be leveraged for the development of biomarkers of aging using machine learning models, known as aging clocks. Despite advancements in the field, a significant challenge remains: the lack of robust, Python-based software tools for integrating and comparing these diverse models. This gap highlights the need for comprehensive solutions that can handle the complexity and variety of data in aging research.To address this gap, I introduce pyaging, a comprehensive open-source Python package designed to facilitate aging research. pyaging harmonizes dozens of aging clocks, covering a range of molecular data types such as DNA methylation, transcriptomics, histone mark ChIP-Seq, and ATAC-Seq. The package is not limited to traditional model types; it features a diverse array, from linear and principal component models to neural networks and automatic relevance determination models. Thanks to a PyTorch-based backend that enables GPU acceleration, pyaging is capable of rapid inference, even when dealing with large datasets and complex models. In addition, the package's support for multi-species analysis extends its utility across various organisms, including humans, various mammals, and Caenorhabditis elegans.pyaging is accessible on GitHub, at https://github.com/rsinghlab/pyaging, and the distribution is available on PyPi, at https://pypi.org/project/pyaging/. The software is also archived on Zenodo, at https://zenodo.org/doi/10.5281/zenodo.10335011.© The Author(s) 2024. Published by Oxford University Press."
38658803,Multimodal joint deconvolution and integrative signature selection in proteomics.,Commun Biol,"Deconvolution is an efficient approach for detecting cell-type-specific (cs) transcriptomic signals without cellular segmentation. However, this type of methods may require a reference profile from the same molecular source and tissue type. Here, we present a method to dissect bulk proteome by leveraging tissue-matched transcriptome and proteome without using a proteomics reference panel. Our method also selects the proteins contributing to the cellular heterogeneity shared between bulk transcriptome and proteome. The deconvoluted result enables downstream analyses such as cs-protein Quantitative Trait Loci (cspQTL) mapping. We benchmarked the performance of this multimodal deconvolution approach through CITE-seq pseudo bulk data, a simulation study, and the bulk multi-omics data from human brain normal tissues and breast cancer tumors, individually, showing robust and accurate cell abundance quantification across different datasets. This algorithm is implemented in a tool MICSQTL that also provides cspQTL and multi-omics integrative visualization, available at https://bioconductor.org/packages/MICSQTL .© 2024. The Author(s)."
38632333,A multi-cancer early detection blood test using machine learning detects early-stage cancers lacking USPSTF-recommended screening.,NPJ Precis Oncol,"US Preventive Services Task Force (USPSTF) guidelines recommend single-cancer screening for select cancers (e.g., breast, cervical, colorectal, lung). Advances in genome sequencing and machine learning have facilitated the development of blood-based multi-cancer early detection (MCED) tests intended to complement single-cancer screening. MCED tests can interrogate circulating cell-free DNA to detect a shared cancer signal across multiple tumor types. We report real-world experience with an MCED test that detected cancer signals in three individuals subsequently diagnosed with cancers of the ovary, kidney, and head/neck that lack USPSTF-recommended screening. These cases illustrate the potential of MCED tests to detect early-stage cancers amenable to cure.© 2024. The Author(s)."
38546716,Meta-Research: Understudied genes are lost in a leaky pipeline between genome-wide assays and reporting of results.,Elife,"Present-day publications on human genes primarily feature genes that already appeared in many publications prior to completion of the Human Genome Project in 2003. These patterns persist despite the subsequent adoption of high-throughput technologies, which routinely identify novel genes associated with biological processes and disease. Although several hypotheses for bias in the selection of genes as research targets have been proposed, their explanatory powers have not yet been compared. Our analysis suggests that understudied genes are systematically abandoned in favor of better-studied genes between the completion of -omics experiments and the reporting of results. Understudied genes remain abandoned by studies that cite these -omics experiments. Conversely, we find that publications on understudied genes may even accrue a greater number of citations. Among 45 biological and experimental factors previously proposed to affect which genes are being studied, we find that 33 are significantly associated with the choice of hit genes presented in titles and abstracts of -omics studies. To promote the investigation of understudied genes, we condense our insights into a tool,find my understudied genes(FMUG), that allows scientists to engage with potential bias during the selection of hits. We demonstrate the utility of FMUG through the identification of genes that remain understudied in vertebrate aging. FMUG is developed in Flutter and is available for download at fmug.amaral.northwestern.edu as a MacOS/Windows app.© 2023, Richardson et al."
38549123,A novel generative adversarial networks modelling for the class imbalance problem in high dimensional omics data.,BMC Med Inform Decis Mak,"Class imbalance remains a large problem in high-throughput omics analyses, causing bias towards the over-represented class when training machine learning-based classifiers. Oversampling is a common method used to balance classes, allowing for better generalization of the training data. More naive approaches can introduce other biases into the data, being especially sensitive to inaccuracies in the training data, a problem considering the characteristically noisy data obtained in healthcare. This is especially a problem with high-dimensional data. A generative adversarial network-based method is proposed for creating synthetic samples from small, high-dimensional data, to improve upon other more naive generative approaches. The method was compared with 'synthetic minority over-sampling technique' (SMOTE) and 'random oversampling' (RO). Generative methods were validated by training classifiers on the balanced data.© 2024. The Author(s)."
38741204,Early detection and prognosis evaluation for hepatocellular carcinoma by circulating tumour DNA methylation: A multicentre cohort study.,Clin Transl Med,"Early diagnosis of hepatocellular carcinoma (HCC) can significantly improve patient survival. We aimed to develop a blood-based assay to aid in the diagnosis, detection and prognostic evaluation of HCC.A three-phase multicentre study was conducted to screen, optimise and validate HCC-specific differentially methylated regions (DMRs) using next-generation sequencing and quantitative methylation-specific PCR (qMSP).Genome-wide methylation profiling was conducted to identify DMRs distinguishing HCC tumours from peritumoural tissues and healthy plasmas. The twenty most effective DMRs were verified and incorporated into a multilocus qMSP assay (HepaAiQ). The HepaAiQ model was trained to separate 293 HCC patients (Barcelona Clinic Liver Cancer (BCLC) stage 0/A, 224) from 266 controls including chronic hepatitis B (CHB) or liver cirrhosis (LC) (CHB/LC, 96), benign hepatic lesions (BHL, 23), and healthy controls (HC, 147). The model achieved an area under the curve (AUC) of 0.944 with a sensitivity of 86.0% in HCC and a specificity of 92.1% in controls. Blind validation of the HepaAiQ model in a cohort of 523 participants resulted in an AUC of 0.940 with a sensitivity of 84.4% in 205 HCC cases (BCLC stage 0/A, 167) and a specificity of 90.3% in 318 controls (CHB/LC, 100; BHL, 102; HC, 116). When evaluated in an independent test set, the HepaAiQ model exhibited a sensitivity of 70.8% in 65 HCC patients at BCLC stage 0/A and a specificity of 89.5% in 124 patients with CHB/LC. Moreover, HepaAiQ model was assessed in paired pre- and postoperative plasma samples from 103 HCC patients and correlated with 2-year patient outcomes. Patients with high postoperative HepaAiQ score showed a higher recurrence risk (Hazard ratio, 3.33, p < .001).HepaAiQ, a noninvasive qMSP assay, was developed to accurately measure HCC-specific DMRs and shows great potential for the diagnosis, detection and prognosis of HCC, benefiting at-risk populations.© 2024 The Author(s). Clinical and Translational Medicine published by John Wiley & Sons Australia, Ltd on behalf of Shanghai Institute of Clinical Bioinformatics."
38650309,Leveraging DNA methylation to predict treatment response in major depressive disorder: A critical review.,Am J Med Genet B Neuropsychiatr Genet,"Major depressive disorder (MDD) is a debilitating and prevalent mental disorder with a high disease burden. Despite a wide array of different treatment options, many patients do not respond to initial treatment attempts. Selection of the most appropriate treatment remains a significant clinical challenge in psychiatry, highlighting the need for the development of biomarkers with predictive utility. Recently, the epigenetic modification DNA methylation (DNAm) has emerged to be of great interest as a potential predictor of MDD treatment outcomes. Here, we review efforts to date that seek to identify DNAm signatures associated with treatment response in individuals with MDD. Searches were conducted in the databases PubMed, Scopus, and Web of Science with the concepts and keywords MDD, DNAm, antidepressants, psychotherapy, cognitive behavior therapy, electroconvulsive therapy, transcranial magnetic stimulation, and brain stimulation therapies. We identified 32 studies implicating DNAm patterns associated with MDD treatment outcomes. The majority of studies (N = 25) are focused on selected target genes exploring treatment outcomes in pharmacological treatments (N = 22) with a few studies assessing treatment response to electroconvulsive therapy (N = 3). Additionally, there are few genome-scale efforts (N = 7) to characterize DNAm patterns associated with treatment outcomes. There is a relative dearth of studies investigating DNAm patterns in relation to psychotherapy, electroconvulsive therapy, or transcranial magnetic stimulation; importantly, most existing studies have limited sample sizes. Given the heterogeneity in both methods and results of studies to date, there is a need for additional studies before existing findings can inform clinical decisions.© 2024 Wiley Periodicals LLC."
38622117,An ensemble penalized regression method for multi-ancestry polygenic risk prediction.,Nat Commun,"Great efforts are being made to develop advanced polygenic risk scores (PRS) to improve the prediction of complex traits and diseases. However, most existing PRS are primarily trained on European ancestry populations, limiting their transferability to non-European populations. In this article, we propose a novel method for generating multi-ancestry Polygenic Risk scOres based on enSemble of PEnalized Regression models (PROSPER). PROSPER integrates genome-wide association studies (GWAS) summary statistics from diverse populations to develop ancestry-specific PRS with improved predictive power for minority populations. The method uses a combination ofL1(lasso) andL2(ridge) penalty functions, a parsimonious specification of the penalty parameters across populations, and an ensemble step to combine PRS generated across different penalty parameters. We evaluate the performance of PROSPER and other existing methods on large-scale simulated and real datasets, including those from 23andMe Inc., the Global Lipids Genetics Consortium, and All of Us. Results show that PROSPER can substantially improve multi-ancestry polygenic prediction compared to alternative methods across a wide variety of genetic architectures. In real data analyses, for example, PROSPER increased out-of-sample prediction R2for continuous traits by an average of 70% compared to a state-of-the-art Bayesian method (PRS-CSx) in the African ancestry population. Further, PROSPER is computationally highly scalable for the analysis of large SNP contents and many diverse populations.© 2024. The Author(s)."
38672772,Machine Learning Reveals Impacts of Smoking on Gene Profiles of Different Cell Types in Lung.,Life (Basel),"Smoking significantly elevates the risk of lung diseases such as chronic obstructive pulmonary disease (COPD) and lung cancer. This risk is attributed to the harmful chemicals in tobacco smoke that damage lung tissue and impair lung function. Current research on the impact of smoking on gene expression in specific lung cells is limited. This study addresses this gap by analyzing gene expression profiles at the single-cell level from 43,539 lung endothelial cells, 234,349 lung epithelial cells, 189,843 lung immune cells, and 16,031 lung stromal cells using advanced machine learning techniques. The data, categorized by different lung cell types, were classified into three smoking states: active smoker, former smoker, and never smoker. Each cell sample encompassed 28,024 feature genes. Employing an incremental feature selection method within a computational framework, several specific genes have been identified as potential markers of smoking status in different lung cell types. These includeB2M,EEF1A1, andTPT1in lung endothelial cells;FTLandMT-ATP8in lung epithelial cells;HLA-BandHLA-Cin lung immune cells; andHSP90B1andLCN2in lung stroma cells. Additionally, this study developed quantitative rules for representing the gene expression patterns related to smoking. This research highlights the potential of machine learning in oncology, enhancing our molecular understanding of smoking's harm and laying the groundwork for future mechanism-based studies."
38670157,Prior knowledge-guided multilevel graph neural network for tumor risk prediction and interpretation via multi-omics data integration.,Brief Bioinform,"The interrelation and complementary nature of multi-omics data can provide valuable insights into the intricate molecular mechanisms underlying diseases. However, challenges such as limited sample size, high data dimensionality and differences in omics modalities pose significant obstacles to fully harnessing the potential of these data. The prior knowledge such as gene regulatory network and pathway information harbors useful gene-gene interaction and gene functional module information. To effectively integrate multi-omics data and make full use of the prior knowledge, here, we propose a Multilevel-graph neural network (GNN): a hierarchically designed deep learning algorithm that sequentially leverages multi-omics data, gene regulatory networks and pathway information to extract features and enhance accuracy in predicting survival risk. Our method achieved better accuracy compared with existing methods. Furthermore, key factors nonlinearly associated with the tumor pathogenesis are prioritized by employing two interpretation algorithms (i.e. GNN-Explainer and IGscore) for neural networks, at gene and pathway level, respectively. The top genes and pathways exhibit strong associations with disease in survival analyses, many of which such as SEC61G and CYP27B1 are previously reported in the literature.© The Author(s) 2024. Published by Oxford University Press."
38730227,A time-resolved multi-omics atlas of transcriptional regulation in response to high-altitude hypoxia across whole-body tissues.,Nat Commun,"High-altitude hypoxia acclimatization requires whole-body physiological regulation in highland immigrants, but the underlying genetic mechanism has not been clarified. Here we use sheep as an animal model for low-to-high altitude translocation. We generate multi-omics data including whole-genome sequences, time-resolved bulk RNA-Seq, ATAC-Seq and single-cell RNA-Seq from multiple tissues as well as phenotypic data from 20 bio-indicators. We characterize transcriptional changes of all genes in each tissue, and examine multi-tissue temporal dynamics and transcriptional interactions among genes. Particularly, we identify critical functional genes regulating the short response to hypoxia in each tissue (e.g., PARG in the cerebellum and HMOX1 in the colon). We further identify TAD-constrained cis-regulatory elements, which suppress the transcriptional activity of most genes under hypoxia. Phenotypic and transcriptional evidence indicate that antenatal hypoxia could improve hypoxia tolerance in offspring. Furthermore, we provide time-series expression data of candidate genes associated with human mountain sickness (e.g., BMPR2) and high-altitude adaptation (e.g., HIF1A). Our study provides valuable resources and insights for future hypoxia-related studies in mammals.© 2024. The Author(s)."
38561436,DNA Methylation in the Adaptive Response to Exercise.,Sports Med,"Emerging evidence published over the past decade has highlighted the role of DNA methylation in skeletal muscle function and health, including as an epigenetic transducer of the adaptive response to exercise. In this review, we aim to synthesize the latest findings in this field to highlight: (1) the shifting understanding of the genomic localization of altered DNA methylation in response to acute and chronic aerobic and resistance exercise in skeletal muscle (e.g., promoter, gene bodies, enhancers, intergenic regions, un-annotated regions, and genome-wide methylation); (2) how these global/regional methylation changes relate to transcriptional activity following exercise; and (3) the factors (e.g., individual demographic or genetic features, dietary, training history, exercise parameters, local epigenetic characteristics, circulating hormones) demonstrated to alter both the pattern of DNA methylation after exercise, and the relationship between DNA methylation and gene expression. Finally, we discuss the changes in non-CpG methylation and 5-hydroxymethylation after exercise, as well as the importance of emerging single-cell analyses to future studies-areas of increasing focus in the field of epigenetics. We anticipate that this review will help generate a framework for clinicians and researchers to begin developing and testing exercise interventions designed to generate targeted changes in DNA methylation as part of a personalized exercise regimen.© 2024. The Author(s), under exclusive licence to Springer Nature Switzerland AG."
38622740,Treating sex and gender differences as a continuous variable can improve precision cancer treatments.,Biol Sex Differ,"The significant sex and gender differences that exist in cancer mechanisms, incidence, and survival, have yet to impact clinical practice. One barrier to translation is that cancer phenotypes cannot be segregated into distinct male versus female categories. Instead, within this convenient but contrived dichotomy, male and female cancer phenotypes are highly overlapping and vary between female- and male- skewed extremes. Thus, sex and gender-specific treatments are unrealistic, and our translational goal should be adaptation of treatment to the variable effects of sex and gender on targetable pathways.To overcome this obstacle, we profiled the similarities in 8370 transcriptomes of 26 different adult and 4 different pediatric cancer types. We calculated the posterior probabilities of predicting patient sex and gender based on the observed sexes of similar samples in this map of transcriptome similarity.Transcriptomic index (TI) values were derived from posterior probabilities and allowed us to identify poles with local enrichments for male or female transcriptomes. TI supported deconvolution of transcriptomes into measures of patient-specific activity in sex and gender-biased, targetable pathways. It identified sex and gender-skewed extremes in mechanistic phenotypes like cell cycle signaling and immunity, and precisely positioned each patient's whole transcriptome on an axis of continuously varying sex and gender phenotypes.Cancer type, patient sex and gender, and TI value provides a novel and patient- specific mechanistic identifier that can be used for realistic sex and gender-adaptations of precision cancer treatment planning.© 2024. The Author(s)."
38712031,Circadian regulation of stereotypic chromatin conformations at enhancers.,bioRxiv,"Cooperation between the circadian transcription factor (TF) CLOCK:BMAL1 and other TFs atcis-regulatory elements (CREs) is critical to daily rhythms of transcription. Yet, the modalities of this cooperation are unclear. Here, we analyzed the co-binding of multiple TFs on single DNA molecules in mouse liver using single molecule footprinting (SMF). We found that SMF reads clustered in stereotypic chromatin states that reflect distinguishable organization of TFs and nucleosomes, and that were remarkably conserved between all samples. DNA protection at CLOCK:BMAL1 binding motif (E-box) varied between CREs, from E-boxes being solely bound by CLOCK:BMAL1 to situations where other TFs competed with CLOCK:BMAL1 for E-box binding. SMF also uncovered CLOCK:BMAL1 cooperative binding at E-boxes separated by 250 bp, which structurally altered the CLOCK:BMAL1-DNA interface. Importantly, we discovered multiple nucleosomes with E-boxes at entry/exit sites that were removed upon CLOCK:BMAL1 DNA binding, thereby promoting the formation of open chromatin states that facilitate DNA binding of other TFs and that were associated with rhythmic transcription. These results demonstrate the utility of SMF for studying how CLOCK:BMAL1 and other TFs regulate stereotypical chromatin states at CREs to promote transcription."
38576030,EpiDiP/NanoDiP: a versatile unsupervised machine learning edge computing platform for epigenomic tumour diagnostics.,Acta Neuropathol Commun,"DNA methylation analysis based on supervised machine learning algorithms with static reference data, allowing diagnostic tumour typing with unprecedented precision, has quickly become a new standard of care. Whereas genome-wide diagnostic methylation profiling is mostly performed on microarrays, an increasing number of institutions additionally employ nanopore sequencing as a faster alternative. In addition, methylation-specific parallel sequencing can generate methylation and genomic copy number data. Given these diverse approaches to methylation profiling, to date, there is no single tool that allows (1) classification and interpretation of microarray, nanopore and parallel sequencing data, (2) direct control of nanopore sequencers, and (3) the integration of microarray-based methylation reference data. Furthermore, no software capable of entirely running in routine diagnostic laboratory environments lacking high-performance computing and network infrastructure exists. To overcome these shortcomings, we present EpiDiP/NanoDiP as an open-source DNA methylation and copy number profiling suite, which has been benchmarked against an established supervised machine learning approach using in-house routine diagnostics data obtained between 2019 and 2021. Running locally on portable, cost- and energy-saving system-on-chip as well as gpGPU-augmented edge computing devices, NanoDiP works in offline mode, ensuring data privacy. It does not require the rigid training data annotation of supervised approaches. Furthermore, NanoDiP is the core of our public, free-of-charge EpiDiP web service which enables comparative methylation data analysis against an extensive reference data collection. We envision this versatile platform as a useful resource not only for neuropathologists and surgical pathologists but also for the tumour epigenetics research community. In daily diagnostic routine, analysis of native, unfixed biopsies by NanoDiP delivers molecular tumour classification in an intraoperative time frame.© 2024. The Author(s)."
38693266,3D genomic mapping reveals multifocality of human pancreatic precancers.,Nature,"Pancreatic intraepithelial neoplasias (PanINs) are the most common precursors of pancreatic cancer, but their small size and inaccessibility in humans make them challenging to study1. Critically, the number, dimensions and connectivity of human PanINs remain largely unknown, precluding important insights into early cancer development. Here, we provide a microanatomical survey of human PanINs by analysing 46 large samples of grossly normal human pancreas with a machine-learning pipeline for quantitative 3D histological reconstruction at single-cell resolution. To elucidate genetic relationships between and within PanINs, we developed a workflow in which 3D modelling guides multi-region microdissection and targeted and whole-exome sequencing. From these samples, we calculated a mean burden of 13 PanINs per cm3and extrapolated that the normal intact adult pancreas harbours hundreds of PanINs, almost all with oncogenic KRAS hotspot mutations. We found that most PanINs originate as independent clones with distinct somatic mutation profiles. Some spatially continuous PanINs were found to contain multiple KRAS mutations; computational and in situ analyses demonstrated that different KRAS mutations localize to distinct cell subpopulations within these neoplasms, indicating their polyclonal origins. The extensive multifocality and genetic heterogeneity of PanINs raises important questions about mechanisms that drive precancer initiation and confer differential progression risk in the human pancreas. This detailed 3D genomic mapping of molecular alterations in human PanINs provides an empirical foundation for early detection and rational interception of pancreatic cancer.© 2024. The Author(s), under exclusive licence to Springer Nature Limited."
38538789,Single-cell multiplex chromatin and RNA interactions in ageing human brain.,Nature,"Dynamically organized chromatin complexes often involve multiplex chromatin interactions and sometimes chromatin-associated RNA1-3. Chromatin complex compositions change during cellular differentiation and ageing, and are expected to be highly heterogeneous among terminally differentiated single cells4-7. Here we introduce the multinucleic acid interaction mapping in single cells (MUSIC) technique for concurrent profiling of multiplex chromatin interactions, gene expression and RNA-chromatin associations within individual nuclei. When applied to 14 human frontal cortex samples from older donors, MUSIC delineated diverse cortical cell types and states. We observed that nuclei exhibiting fewer short-range chromatin interactions were correlated with both an 'older' transcriptomic signature and Alzheimer's disease pathology. Furthermore, the cell type exhibiting chromatin contacts between cis expression quantitative trait loci and a promoter tends to be that in which these cis expression quantitative trait loci specifically affect the expression of their target gene. In addition, female cortical cells exhibit highly heterogeneous interactions between XIST non-coding RNA and chromosome X, along with diverse spatial organizations of the X chromosomes. MUSIC presents a potent tool for exploration of chromatin architecture and transcription at cellular resolution in complex tissues.© 2024. The Author(s)."
38693260,Chromatin accessibility during human first-trimester neurodevelopment.,Nature,"The human brain develops through a tightly organized cascade of patterning events, induced by transcription factor expression and changes in chromatin accessibility. Although gene expression across the developing brain has been described at single-cell resolution1, similar atlases of chromatin accessibility have been primarily focused on the forebrain2-4. Here we describe chromatin accessibility and paired gene expression across the entire developing human brain during the first trimester (6-13 weeks after conception). We defined 135 clusters and used multiomic measurements to link candidate cis-regulatory elements to gene expression. The number of accessible regions increased both with age and along neuronal differentiation. Using a convolutional neural network, we identified putative functional transcription factor-binding sites in enhancers characterizing neuronal subtypes. We applied this model to cis-regulatory elements linked to ESRRB to elucidate its activation mechanism in the Purkinje cell lineage. Finally, by linking disease-associated single nucleotide polymorphisms to cis-regulatory elements, we validated putative pathogenic mechanisms in several diseases and identified midbrain-derived GABAergic neurons as being the most vulnerable to major depressive disorder-related mutations. Our findings provide a more detailed view of key gene regulatory mechanisms underlying the emergence of brain cell types during the first trimester and a comprehensive reference for future studies related to human neurodevelopment.© 2024. The Author(s)."
38670415,Multi-omics data integration and drug screening of AML cancer using Generative Adversarial Network.,Methods,"In the era of precision medicine, accurate disease phenotype prediction for heterogeneous diseases, such as cancer, is emerging due to advanced technologies that link genotypes and phenotypes. However, it is difficult to integrate different types of biological data because they are so varied. In this study, we focused on predicting the traits of a blood cancer called Acute Myeloid Leukemia (AML) by combining different kinds of biological data. We used a recently developed method called Omics Generative Adversarial Network (GAN) to better classify cancer outcomes. The primary advantages of a GAN include its ability to create synthetic data that is nearly indistinguishable from real data, its high flexibility, and its wide range of applications, including multi-omics data analysis. In addition, the GAN was effective at combining two types of biological data. We created synthetic datasets for gene activity and DNA methylation. Our method was more accurate in predicting disease traits than using the original data alone. The experimental results provided evidence that the creation of synthetic data through interacting multi-omics data analysis using GANs improves the overall prediction quality. Furthermore, we identified the top-ranked significant genes through statistical methods and pinpointed potential candidate drug agents through in-silico studies. The proposed drugs, also supported by other independent studies, might play a crucial role in the treatment of AML cancer. The code is available on GitHub; https://github.com/SabrinAfroz/omicsGAN_codes?fbclid=IwAR1-/stuffmlE0hyWgSu2wlXo6dYlKUei3faLdlvpxTOOUPVlmYCloXf4Uk9ejK4I.Copyright © 2024 Elsevier Inc. All rights reserved."
38658765,"Single-cell analysis reveals context-dependent, cell-level selection of mtDNA.",Nature,"Heteroplasmy occurs when wild-type and mutant mitochondrial DNA (mtDNA) molecules co-exist in single cells1. Heteroplasmy levels change dynamically in development, disease and ageing2,3, but it is unclear whether these shifts are caused by selection or drift, and whether they occur at the level of cells or intracellularly. Here we investigate heteroplasmy dynamics in dividing cells by combining precise mtDNA base editing (DdCBE)4with a new method, SCI-LITE (single-cell combinatorial indexing leveraged to interrogate targeted expression), which tracks single-cell heteroplasmy with ultra-high throughput. We engineered cells to have synonymous or nonsynonymous complex I mtDNA mutations and found that cell populations in standard culture conditions purge nonsynonymous mtDNA variants, whereas synonymous variants are maintained. This suggests that selection dominates over simple drift in shaping population heteroplasmy. We simultaneously tracked single-cell mtDNA heteroplasmy and ancestry, and found that, although the population heteroplasmy shifts, the heteroplasmy of individual cell lineages remains stable, arguing that selection acts at the level of cell fitness in dividing cells. Using these insights, we show that we can force cells to accumulate high levels of truncating complex I mtDNA heteroplasmy by placing them in environments where loss of biochemical complex I activity has been reported to benefit cell fitness. We conclude that in dividing cells, a given nonsynonymous mtDNA heteroplasmy can be harmful, neutral or even beneficial to cell fitness, but that the 'sign' of the effect is wholly dependent on the environment.© 2024. The Author(s)."
