"pmid","title","source","abstract"
"33713106","Evolutionary contribution of duplicated genes to genome evolution in the ginseng species complex.","Genome Biol Evol","Genes duplicated by whole genome duplication (WGD) and small-scale duplication (SSD) have played important roles in adaptive evolution of all flowering plants. However, it still remains under-investigated how the distinct models of duplication events and their contending evolutionary patterns have shaped the genome and epigenomes of extant plant species. In this study, we investigated the contribution of the WGD- and SSD-derived duplicate genes to the genome evolution of one diploid and three closely related allotetraploid Panax species based on genome, methylome and proteome datasets. Our genome-wide comparative analyses revealed that while the ginseng species complex were recently diverged, they have evolved distinct overall patterns of nucleotide variation, cytosine methylation and protein-level expression. In particular, genetic and epigenetic asymmetries observed in the recent WGD-derived genes are largely consistent across the ginseng species complex. In addition, our results revealed that gene duplicates generated by ancient WGD and SSD mechanisms exhibited distinct evolutionary patterns. We found the ancient WGD-derived genes (i.e., ancient collinear gene) are genetically more conserved and hypo-methylated at the cytosine sites. In contrast, some of the SSD-derived genes (i.e., dispersal duplicated gene) showed hyper-methylation and high variance in nucleotide variation pattern. Functional enrichment analyses of the duplicated genes indicated that adaptation-related traits (i.e., photosynthesis) created during the distant ancient WGDs are further strengthened by both the more recent WGD and SSD. Together, our findings suggest that different types of duplicated genes may have played distinct but relaying evolutionary roles in the polyploidization and speciation processes in the ginseng species complex.© The Author(s) 2021. Published by Oxford University Press on behalf of the Society for Molecular Biology and Evolution."
"33712835","Tracing Lung Cancer Risk Factors Through Mutational Signatures in Never-Smokers.","Am J Epidemiol","Epidemiologic studies often rely on questionnaire data, exposure measurement tools, and/or biomarkers to identify risk factors and the underlying carcinogenic processes. An emerging and promising complementary approach to investigate cancer etiology is the study of somatic ""mutational signatures"" that endogenous and exogenous processes imprint on the cellular genome. These signatures can be identified from a complex web of somatic mutations thanks to advances in DNA sequencing technology and analytical algorithms. This approach is at the core of the Sherlock-Lung study (2018-ongoing), a retrospective case-only study of over 2,000 lung cancers in never-smokers (LCINS), using different patterns of mutations observed within LCINS tumors to trace back possible exposures or endogenous processes. Whole genome and transcriptome sequencing, genome-wide methylation, microbiome, and other analyses are integrated with data from histological and radiological imaging, lifestyle, demographic characteristics, environmental and occupational exposures, and medical records to classify LCINS into subtypes that could reveal distinct risk factors. To date, we have received samples and data from 1,370 LCINS cases from 17 study sites worldwide and whole-genome sequencing has been completed on 1,257 samples. Here, we present the Sherlock-Lung study design and analytical strategy, also illustrating some empirical challenges and the potential for this approach in future epidemiologic studies.Published by Oxford University Press on behalf of the Johns Hopkins Bloomberg School of Public Health 2020. This work is written by (a) US Government employee(s) and is in the public domain in the US."
"33711455","Placental DNA methylation profiles in opioid-exposed pregnancies and associations with the neonatal opioid withdrawal syndrome.","Genomics","Opioid abuse during pregnancy can result in Neonatal Opioid Withdrawal Syndrome (NOWS). We investigated genome-wide methylation analyses of 96 placental tissue samples, including 32 prenatally opioid-exposed infants with NOWS who needed therapy (+Opioids/+NOWS), 32 prenatally opioid-exposed infants with NOWS who did not require treatment (+Opioids/-NOWS), and 32 prenatally unexposed controls (-Opioids/-NOWS, control). Statistics, bioinformatics, Artificial Intelligence (AI), including Deep Learning (DL), and Ingenuity Pathway Analyses (IPA) were performed. We identified 17 dysregulated pathways thought to be important in the pathophysiology of NOWS and reported accurate AI prediction of NOWS diagnoses. The DL had an AUC (95% CI) =0.98 (0.95-1.0) with a sensitivity and specificity of 100% for distinguishing NOWS from the +Opioids/-NOWS group and AUCs (95% CI) =1.00 (1.0-1.0) with a sensitivity and specificity of 100% for distinguishing NOWS versus control and + Opioids/-NOWS group versus controls. This study provides strong evidence of methylation dysregulation of placental tissue in NOWS development.Copyright © 2021. Published by Elsevier Inc."
"33708235","Impacts of Epigenetic Processes on the Health and Productivity of Livestock.","Front Genet","The dynamic changes in the epigenome resulting from the intricate interactions of genetic and environmental factors play crucial roles in individual growth and development. Numerous studies in plants, rodents, and humans have provided evidence of the regulatory roles of epigenetic processes in health and disease. There is increasing pressure to increase livestock production in light of increasing food needs of an expanding human population and environment challenges, but there is limited related epigenetic data on livestock to complement genomic information and support advances in improvement breeding and health management. This review examines the recent discoveries on epigenetic processes due to DNA methylation, histone modification, and chromatin remodeling and their impacts on health and production traits in farm animals, including bovine, swine, sheep, goat, and poultry species. Most of the reports focused on epigenome profiling at the genome-wide or specific genic regions in response to developmental processes, environmental stressors, nutrition, and disease pathogens. The bulk of available data mainly characterized the epigenetic markers in tissues/organs or in relation to traits and detection of epigenetic regulatory mechanisms underlying livestock phenotype diversity. However, available data is inadequate to support gainful exploitation of epigenetic processes for improved animal health and productivity management. Increased research effort, which is vital to elucidate how epigenetic mechanisms affect the health and productivity of livestock, is currently limited due to several factors including lack of adequate analytical tools. In this review, we (1) summarize available evidence of the impacts of epigenetic processes on livestock production and health traits, (2) discuss the application of epigenetics data in livestock production, and (3) present gaps in livestock epigenetics research. Knowledge of the epigenetic factors influencing livestock health and productivity is vital for the management and improvement of livestock productivity.Copyright © 2021 Her Majesty the Queen in Right of Canada, as represented by the Minister of Agriculture and Agri-Food Canada for the contribution of Mengqi Wang and Eveline M. Ibeagha-Awemu."
"33707228","DNA methylation epitypes highlight underlying developmental and disease pathways in acute myeloid leukemia.","Genome Res","Acute myeloid leukemia (AML) is a molecularly complex disease characterized by heterogeneous tumor genetic profiles and involving numerous pathogenic mechanisms and pathways. Integration of molecular data types across multiple patient cohorts may advance current genetic approaches for improved sub-classification and understanding of the biology of the disease. Here we analyzed genome-wide DNA methylation in 649 AML patients using Illumina arrays and identified a configuration of 13 subtypes (termed 'epitypes') using unbiased clustering. Integration of genetic data revealed that most epitypes were associated with a certain recurrent mutation (or combination) in a majority of patients, yet other epitypes were largely independent. Epitypes demonstrated developmental blockage at discrete stages of myeloid differentiation, revealing epitypes that retain arrested hematopoietic stem cell-like phenotypes. Detailed analyses of DNA methylation patterns identified unique patterns of aberrant hyper- and hypomethylation among epitypes, with variable involvement of transcription factors influencing promoter, enhancer, and repressed regions. Patients in epitypes with stem cell-like methylation features showed inferior overall survival along with upregulated stem cell gene expression signatures. We further identified a DNA methylation signature involving STAT motifs associated withFLT3-ITD mutations. Finally, DNA methylation signatures were stable at relapse for the large majority of patients, and rare epitype switching accompanied loss of the dominant epitype mutations and reversion to stem cell-like methylation patterns. These results demonstrate that DNA methylation-based classification integrates important molecular features of AML to reveal the diverse pathogenic and biological aspects of the disease.Published by Cold Spring Harbor Laboratory Press."
"33707051","Celiac disease susceptibility: The genome and beyond.","Int Rev Cell Mol Biol","Celiac Disease (CeD) is an immune-mediated complex disease that is triggered by the ingestion of gluten and develops in genetically susceptible individuals. It has been known for a long time that the Human Leucocyte Antigen (HLA) molecules DQ2 and DQ8 are necessary, although not sufficient, for the disease development, and therefore other susceptibility genes and (epi)genetic events must participate in CeD pathogenesis. The advances in Genomics during the last 15 years have made CeD one of the immune-related disorders with the best-characterized genetic component. In the present work, we will first review the main Genome-Wide Association Studies (GWAS) carried out in the disorder, and emphasize post-GWAS discoveries, including diverse integrative strategies, SNP prioritization approaches, and insights into the Microbiome through the host Genomics. Second, we will explore CeD-related Epigenetics and Epigenomics, mostly focusing on the emerging knowledge of the celiac methylome, and the vast but yet under-explored non-coding RNA (ncRNA) landscape. We conclude that much has been done in the field although there are still completely unvisited areas in the post-Genomics of CeD. Chromatin conformation and accessibility, and Epitranscriptomics are promising domains that need to be unveiled to complete the big picture of the celiac Genome.© 2021 Elsevier Inc. All rights reserved."
"33705711","Cooperative binding between distant transcription factors is a hallmark of active enhancers.","Mol Cell","Enhancers harbor binding motifs that recruit transcription factors (TFs) for gene activation. While cooperative binding of TFs at enhancers is known to be critical for transcriptional activation of a handful of developmental enhancers, the extent of TF cooperativity genome-wide is unknown. Here, we couple high-resolution nuclease footprinting with single-molecule methylation profiling to characterize TF cooperativity at active enhancers in the Drosophila genome. Enrichment of short micrococcal nuclease (MNase)-protected DNA segments indicates that the majority of enhancers harbor two or more TF-binding sites, and we uncover protected fragments that correspond to co-bound sites in thousands of enhancers. From the analysis of co-binding, we find that cooperativity dominates TF binding in vivo at the majority of active enhancers. Cooperativity is highest between sites spaced 50 bp apart, indicating that cooperativity occurs without apparent protein-protein interactions. Our findings suggest nucleosomes promoting cooperativity because co-binding may effectively clear nucleosomes and promote enhancer function.Copyright © 2021 Elsevier Inc. All rights reserved."
"33693780","Towards Epigenetic Profiling of Thyroid Hormone Status.","J Clin Endocrinol Metab",NA
"33692908","Effect of concentration and duration of particulate matter exposure on the transcriptome and DNA methylome of bronchial epithelial cells.","Environ Epigenet","Exposure to particulate matter (PM) from ambient air pollution is a well-known risk factor for many lung diseases, but the mechanism(s) for this is not completely understood. Bronchial epithelial cells, which line the airway of the respiratory tract, undergo genome-wide level changes in gene expression and DNA methylation particularly when exposed to fine (<2.5 µm) PM (PM2.5). Although some of these changes have been reported in other studies, a comparison of how different concentrations and duration of exposure affect both the gene transcriptome and DNA methylome has not been done. Here, we exposed BEAS-2B, a bronchial epithelial cell line, to different concentrations of PM2.5, and compared how single or repeated doses of PM2.5affect both the transcriptome and methylome of cells. Widespread changes in gene expression occurred after cells were exposed to a single treatment of high-concentration (30 µg/cm2) PM2.5for 24 h. These genes were enriched in pathways regulating cytokine-cytokine interactions, Mitogen-Activated Protein Kinase (MAPK) signaling, PI3K-Akt signaling, IL6, and P53. DNA methylomic analysis showed that nearly half of the differentially expressed genes were found to also have DNA methylation changes, with just a slightly greater trend toward overall hypomethylation across the genome. Cells exposed to a lower concentration (1 µg/cm2) of PM2.5demonstrated a comparable, but more attenuated change in gene expression compared to cells exposed to higher concentrations. There were also many genes affected by lower concentrations of PM2.5, but not higher concentrations. Additionally, repeated exposure to PM2.5(1 µg/cm2) for seven days resulted in transcriptomic and DNA methylomic changes that were distinct from cells treated with PM2.5for only one day. Compared to single exposure, repeated exposure to PM2.5caused a more notable degree of hypomethylation across the genome, though certain genes and regions demonstrated increased DNA methylation. The overall increase in hypomethylation, especially with repeated exposure to PM2.5, was associated with an increase in expression of ten-eleven translocation enzymes. These data demonstrate how variations in concentration and duration of PM2.5exposure induce distinct differences in the transcriptomic and DNA methylomic profile of bronchial epithelial cells, which may have important implications in the development of both acute and chronic lung disease.© The Author(s) 2021. Published by Oxford University Press."
"33691021","Incorporation of DNA methylation into eQTL mapping in African Americans.","Pac Symp Biocomput","Epigenetics is a reversible molecular mechanism that plays a critical role in many developmental, adaptive, and disease processes. DNA methylation has been shown to regulate gene expression and the advent of high throughput technologies has made genome-wide DNA methylation analysis possible. We investigated the effect of DNA methylation on eQTL mapping (methylation-adjusted eQTLs), by incorporating DNA methylation as a SNP-based covariate in eQTL mapping in African American derived hepatocytes. We found that the addition of DNA methylation uncovered new eQTLs and eGenes. Previously discovered eQTLs were significantly altered by the addition of DNA methylation data suggesting that methylation may modulate the association of SNPs to gene expression. We found that methylation-adjusted eQTLs that were less significant compared to PC-adjusted eQTLs were enriched in lipoprotein measurements (FDR=0.0040), immune system disorders (FDR = 0.0042), and liver enzyme measurements (FDR=0.047), suggesting that DNA methylation modulates the genetic regulation of these phenotypes. Our methylation-adjusted eQTL analysis also uncovered novel SNP-gene pairs. For example, we found that the SNP, rs1332018, was associated to GSTM3. GSTM3 expression has been linked to Hepatitis B which African Americans suffer from disproportionately. Our methylation-adjusted method adds new understanding to the genetic basis of complex diseases that disproportionally affect African Americans."
"33690661","Epigenome wide association study of response to methotrexate in early rheumatoid arthritis patients.","PLoS One","To identify differentially methylated positions (DMPs) and regions (DMRs) that predict response to Methotrexate (MTX) in early rheumatoid arthritis (RA) patients.DNA from baseline peripheral blood mononuclear cells was extracted from 72 RA patients. DNA methylation, quantified using the Infinium MethylationEPIC, was assessed in relation to response to MTX (combination) therapy over the first 3 months.Baseline DMPs associated with response were identified; including hits previously described in RA. Additionally, 1309 DMR regions were observed. However, none of these findings were genome-wide significant. Likewise, no specific pathways were related to response, nor could we replicate associations with previously identified DMPs.No baseline genome-wide significant differences were identified as biomarker for MTX (combination) therapy response; hence meta-analyses are required."
"33689802","Glucocorticoid receptor gene (NR3C1) methylation during the first thousand days: Environmental exposures and developmental outcomes.","Neurosci Biobehav Rev","The first 1000 days from conception are a sensitive period for human development programming. During this period, environmental exposures may result in long-lasting epigenetic imprints that contribute to future developmental trajectories. The present review reports on the effects of adverse and protective environmental conditions occurring during the first 1000 days on glucocorticoid receptor gene (NR3C1) regulation in humans. Thirty-four studies were included. Wide variations emerged for biological tissues, number and position of analyzed CpG sites, and age at methylation and outcomes assessment. Increased NR3C1 methylation associated with first 1000 days stress exposures. Maternal caregiving behaviors significantly buffered precocious stress exposures. A less robust pattern of findings emerged for the association of NR3C1 methylation with physical health, neurobehavioral and neuroendocrine outcomes. Although drawing comprehensive conclusions is partially hindered by methodological limitations, the present review underlines the relevance of the first 1000 days from conception as a time window for developmental plasticity. Prospective cohort studies and epigenome-wide approaches may increase our understanding of dynamics epigenetic changes and their consequences for child development.Copyright © 2021 Elsevier Ltd. All rights reserved."
"33686947","FAM72 serves as a biomarker of poor prognosis in human lung adenocarcinoma.","Aging (Albany NY)","FAM72A-D promote the self-renewal of neural progenitor cells. There is accumulating evidence that FAM72 promotes tumorigenicity. However, its effects in lung adenocarcinoma (LUAD) have not been determined. Thus, we evaluated the prognostic value ofFAM72A-Din LUAD using bioinformatics approaches. In particular, we evaluated the relationship between FAM72 and LUAD using a wide range of databases and analysis tools, including TCGA, GEO, GEPIA, Metascape, cBioPortal, and MethSurv. Compared with its expression in normal lung tissues, FAM72 expression was significantly increased in LUAD tissues. A univariate Cox analysis showed that high FAM72 expression levels were correlated with a poor OS in LUAD. Additionally, FAM72 expression was independently associated with OS through a multivariate Cox analysis. GO and GSEA revealed enrichment in mitotic nuclear division and cell cycle. Moreover, high FAM72 expression was associated with poor survival. An analysis of immune infiltration showed that FAM72 is correlated with immune cell infiltration. Finally, we found that the methylation level was associated with prognosis in patients with LUAD. In summary, these results indicate that FAM72 is a potential molecular marker for poor prognosis in LUAD and provide additional insight for the development of therapies and prognostic markers."
"33683369","Heritability of DNA methylation in threespine stickleback (Gasterosteus aculeatus).","Genetics","Epigenetic mechanisms underlying phenotypic change are hypothesized to contribute to population persistence and adaptation in the face of environmental change. To date, few studies have explored the heritability of intergenerationally stable methylation levels in natural populations, and little is known about the relative contribution of cis- and trans-regulatory changes to methylation variation. Here, we explore the heritability of DNA methylation, and conduct methylation quantitative trait loci (meQTLs) analysis to investigate the genetic architecture underlying methylation variation between marine and freshwater ecotypes of threespine stickleback (Gasterosteus aculeatus). We quantitatively measured genome-wide DNA methylation in fin tissue using reduced representation bisulfite sequencing of F1 and F2 crosses, and their marine and freshwater source populations. We identified cytosines (CpG sites) that exhibited stable methylation levels across generations. We found that additive genetic variance explained an average of 24-35% of the methylation variance, with a number of CpG sites possibly autonomous from genetic control. We also detected both cis- and trans-meQTLs, with only trans-meQTLs overlapping with previously identified genomic regions of high differentiation between marine and freshwater ecotypes. Finally, we identified the genetic architecture underlying two key CpG sites that were differentially methylated between ecotypes. These findings demonstrate a potential role for DNA methylation in facilitating adaptation to divergent environments and improve our understanding of the heritable basis of population epigenomic variation.© The Author(s) 2021. Published by Oxford University Press on behalf of Genetics Society of America. All rights reserved. For permissions, please email: journals.permissions@oup.com."
"33681739","Exposome changes in primary school children following the wide population non-pharmacological interventions implemented due to COVID-19 in Cyprus: A national survey.","EClinicalMedicine","Non-pharmacological interventions (NPI), including lockdowns, have been used to address the COVID-19 pandemic. We describe changes in the environment and lifestyle of school children in Cyprus before the lockdown and during school re-opening, and assess compliance to NPI, using the exposome concept.During June 2020, parents completed an online questionnaire about their children's lifestyle/behaviours for two periods; school re-opening (May 21-June 26) following the population-wide lockdown, and the school period before lockdown (before March).Responses were received for 1509 children from over 180 primary schools. More than 72% of children complied with most NPI measures; however, only 48% decreased the number of vulnerable contacts at home. Sugary food consumption was higher in the post-lockdown period with 37% and 26% of the children eating sugary items daily and 4-6 times/week, compared to 33% and 19%, respectively, for the pre-lockdown period (p<0.001). Children's physical activity decreased compared to pre-lockdown (p<0.001), while screen time increased in the post-lockdown period, with 25% of children spending 4-7 hours/day in front of screens vs. 10% in the pre-lockdown period (p<0.001). About half of the children washed their hands with soap 4-7 times/day post-lockdown vs. 30% in the pre-lockdown period (p<0.001).This national survey showed a high degree of compliance to NPI measures among school children. Furthermore, the exposome profile of children may be affected in the months following NPI measures due to alterations in diet, physical activity, sedentary behaviour, and hand hygiene habits.Partial funding by the EXPOSOGAS project, H2020 Research and Innovation Programme (grant #810995).© 2021 The Author(s)."
"33679896","Integrative Analysis of Omics Data Reveals Regulatory Network of <i>CDK10</i> in Vitiligo Risk.","Front Genet","Vitiligo is a multifactorial polygenic disorder, characterized by acquired depigmented skin and overlying hair resulting from the destruction of melanocytes. Genome-wide association studies (GWASs) of vitiligo have identified approximately 100 genetic variants. However, the identification of functional genes and their regulatory elements remains a challenge. To prioritize putative functional genes and DNAm sites, we performed a Summary data-based Mendelian Randomization (SMR) and heterogeneity in dependent instruments (HEIDI) test to integrate omics summary statistics from GWAS, expression quantitative trait locus (eQTL), and methylation quantitative trait loci (meQTL) analysis of large sample size. By integrating omics data, we identified two newly putative functional genes (SPATA2LandCDK10) associated with vitiligo and further validatedCDK10by qRT-PCR in independent samples. We also identified 17 vitiligo-associated DNA methylation (DNAm) sites in Chr16, of which cg05175606 was significantly associated with the expression ofCDK10and vitiligo. Colocalization analyses detected transcript ofCDK10in the blood and skin colocalizing with cg05175606 at single nucleotide polymorphism (SNP) rs77651727. Our findings revealed that a shared genetic variant rs77651727 alters the cg05175606 as well as up-regulates gene expression ofCDK10and further decreases the risk of vitiligo.Copyright © 2021 Cai, Yuan, Huang, Gui, Zhang, Meng, Wu, Sheng and Zhang."
"33676569","Association of expression of epigenetic molecular factors with DNA methylation and sensitivity to chemotherapeutic agents in cancer cell lines.","Clin Epigenetics","Altered DNA methylation patterns play important roles in cancer development and progression. We examined whether expression levels of genes directly or indirectly involved in DNA methylation and demethylation may be associated with response of cancer cell lines to chemotherapy treatment with a variety of antitumor agents.We analyzed 72 genes encoding epigenetic factors directly or indirectly involved in DNA methylation and demethylation processes. We examined association of their pretreatment expression levels with methylation beta-values of individual DNA methylation probes, DNA methylation averaged within gene regions, and average epigenome-wide methylation levels. We analyzed data from 645 cancer cell lines and 23 cancer types from the Cancer Cell Line Encyclopedia and Genomics of Drug Sensitivity in Cancer datasets. We observed numerous correlations between expression of genes encoding epigenetic factors and response to chemotherapeutic agents. Expression of genes encoding a variety of epigenetic factors, including KDM2B, DNMT1, EHMT2, SETDB1, EZH2, APOBEC3G, and other genes, was correlated with response to multiple agents. DNA methylation of numerous target probes and gene regions was associated with expression of multiple genes encoding epigenetic factors, underscoring complex regulation of epigenome methylation by multiple intersecting molecular pathways. The genes whose expression was associated with methylation of multiple epigenome targets encode DNA methyltransferases, TET DNA methylcytosine dioxygenases, the methylated DNA-binding protein ZBTB38, KDM2B, SETDB1, and other molecular factors which are involved in diverse epigenetic processes affecting DNA methylation. While baseline DNA methylation of numerous epigenome targets was correlated with cell line response to antitumor agents, the complex relationships between the overlapping effects of each epigenetic factor on methylation of specific targets and the importance of such influences in tumor response to individual agents require further investigation.Expression of multiple genes encoding epigenetic factors is associated with drug response and with DNA methylation of numerous epigenome targets that may affect response to therapeutic agents. Our findings suggest complex and interconnected pathways regulating DNA methylation in the epigenome, which may both directly and indirectly affect response to chemotherapy."
"33674671","Whole genome methylation and transcriptome analyses to identify risk for cerebral palsy (CP) in extremely low gestational age neonates (ELGAN).","Sci Rep","Preterm birth remains the leading identifiable risk factor for cerebral palsy (CP), a devastating form of motor impairment due to developmental brain injury occurring around the time of birth. We performed genome wide methylation and whole transcriptome analyses to elucidate the early pathogenesis of CP in extremely low gestational age neonates (ELGANs). We evaluated peripheral blood cell specimens collected during a randomized trial of erythropoietin for neuroprotection in the ELGAN (PENUT Trial, NCT# 01378273). DNA methylation data were generated from 94 PENUT subjects (n = 47 CP vs. n = 47 Control) on day 1 and 14 of life. Gene expression data were generated from a subset of 56 subjects. Only one differentially methylated region was identified for the day 1 to 14 change between CP versus no CP, without evidence for differential gene expression of the associated gene RNA Pseudouridine Synthase Domain Containing 2. iPathwayGuide meta-analyses identified a relevant upregulation of JAK1 expression in the setting of decreased methylation that was observed in control subjects but not CP subjects. Evaluation of whole transcriptome data identified several top pathways of potential clinical relevance including thermogenesis, ferroptossis, ribosomal activity and other neurodegenerative conditions that differentiated CP from controls."
"33673725","Genetics and Epigenetics in Asthma.","Int J Mol Sci","Asthma is one of the most common respiratory disease that affects both children and adults worldwide, with diverse phenotypes and underlying pathogenetic mechanisms poorly understood. As technology in genome sequencing progressed, scientific efforts were made to explain and predict asthma's complexity and heterogeneity, and genome-wide association studies (GWAS) quickly became the preferred study method. Several gene markers and loci associated with asthma susceptibility, atopic and childhood-onset asthma were identified during the last few decades. Markers near theORMDL3/GSDMBgenes were associated with childhood-onset asthma, interleukin (IL)33 andIL1RL1SNPs were associated with atopic asthma, and theThymic Stromal Lymphopoietin (TSLP)gene was identified as protective against the risk to TH2-asthma. The latest efforts and advances in identifying and decoding asthma susceptibility are focused on epigenetics, heritable characteristics that affect gene expression without altering DNA sequence, with DNA methylation being the most described mechanism. Other less studied epigenetic mechanisms include histone modifications and alterations of miR expression. Recent findings suggest that the DNA methylation pattern is tissue and cell-specific. Several studies attempt to describe DNA methylation of different types of cells and tissues of asthmatic patients that regulate airway remodeling, phagocytosis, and other lung functions in asthma. In this review, we attempt to briefly present the latest advancements in the field of genetics and mainly epigenetics concerning asthma susceptibility."
"33673278","Interspecific Variation in One-Carbon Metabolism within the Ovarian Follicle, Oocyte, and Preimplantation Embryo: Consequences for Epigenetic Programming of DNA Methylation.","Int J Mol Sci","One-carbon (1C) metabolism provides methyl groups for the synthesis and/or methylation of purines and pyrimidines, biogenic amines, proteins, and phospholipids. Our understanding of how 1C pathways operate, however, pertains mostly to the (rat) liver. Here we report that transcripts for all bar two genes (i.e.,BHMT,MAT1A) encoding enzymes in the linked methionine-folate cycles are expressed in all cell types within the ovarian follicle, oocyte, and blastocyst in the cow, sheep, and pig; as well as in rat granulosa cells (GCs) and human KGN cells (a granulosa-like tumor cell line). Betaine-homocysteine methyltransferase (BHMT) protein was absent in bovine theca and GCs, as was activity of this enzyme in GCs. Mathematical modeling predicted that absence of this enzyme would lead to more volatile S-adenosylmethionine-mediated transmethylation in response to 1C substrate (e.g., methionine) or cofactor provision. We tested the sensitivity of bovine GCs to reduced methionine (from 50 to 10 µM) and observed a diminished flux of 1C units through the methionine cycle. We then used reduced-representation bisulfite sequencing to demonstrate that this reduction in methionine during bovine embryo culture leads to genome-wide alterations to DNA methylation in >1600 genes, including a cohort of imprinted genes linked to an abnormal fetal-overgrowth phenotype. Bovine ovarian and embryonic cells are acutely sensitive to methionine, but further experimentation is required to determine the significance of interspecific variation in BHMT expression."
"33669975","Extensive Placental Methylation Profiling in Normal Pregnancies.","Int J Mol Sci","The placental methylation pattern is crucial for the regulation of genes involved in trophoblast invasion and placental development, both key events for fetal growth. We investigated LINE-1 methylation and methylome profiling using a methylation EPIC array and the targeted methylation sequencing of 154 normal, full-term pregnancies, stratified by birth weight percentiles. LINE-1 methylation showed evidence of a more pronounced hypomethylation in small neonates compared with normal and large for gestational age. Genome-wide methylation, performed in two subsets of pregnancies, showed very similar methylation profiles among cord blood samples while placentae from different pregnancies appeared very variable. A unique methylation profile emerged in each placenta, which could represent the sum of adjustments that the placenta made during the pregnancy to preserve the epigenetic homeostasis of the fetus. Investigations into the 1000 most variable sites between cord blood and the placenta showed that promoters and gene bodies that are hypermethylated in the placenta are associated with blood-specific functions, whereas those that are hypomethylated belong mainly to pathways involved in cancer. These features support the functional analogies between a placenta and cancer. Our results, which provide a comprehensive analysis of DNA methylation profiling in the human placenta, suggest that its peculiar dynamicity can be relevant for understanding placental plasticity in response to the environment."
"33667780","Epigenome-wide study of brain DNA methylation following acute opioid intoxication.","Drug Alcohol Depend","Opioid abuse poses significant risk to individuals in the United States and epigenetic changes are a leading potential biomarker of opioid abuse. Current evidence, however, is mostly limited to candidate gene analysis in whole blood. To clarify the association between opioid abuse and DNA methylation, we conducted an epigenome-wide analysis of DNA methylation in brain samples of individuals who died from acute opioid intoxication and group-matched controls.Tissue samples were extracted from the dorsolateral prefrontal cortex of 153 deceased individuals (Mage= 35.42; 62 % male; 77 % European ancestry). The study included 72 opioid samples, 53 psychiatric controls, and 28 normal controls. The epigenome-wide analysis was implemented using the Illumina MethylationEPIC BeadChip; analyses adjusted for sociodemographic characteristics, negative control principal components, ancestry principal components, cellular composition, and surrogate variables. Horvath's epigenetic age and Levine's PhenoAge were calculated, and gene set enrichment analyses were performed.Although no CpG sites survived false-discovery rate correction for multiple testing, 13 sites surpassed a relaxed significance threshold (p < 1.0 × 10-5). One of these sites was located within Netrin-1, a gene implicated in kappa opioid receptor activity. There was an association between opioid use and accelerated PhenoAge (b = 2.24, se = 1.11, p = .045). Gene set enrichment analyses revealed enrichment of differential methylation in GO and KEGG pathways broadly related to substance use.Netrin-1 may be associated with opioid overdose, and future research with larger samples across stages of opioid use will elucidate the complex genomics of opioid abuse.Copyright © 2021 Elsevier B.V. All rights reserved."
"33666134","DNA-methylation for the detection and distinction of 19 human malignancies.","Epigenetics","The contribution of DNA-methylation based gene silencing to carcinogenesis is well established. Increasingly, DNA-methylation is examined using genome-wide techniques, with recent public efforts yielding immense data sets of diverse malignancies representing the vast majority of human cancer related disease burden. Whereas mutation events may group preferentially or in high frequency with a given histology, mutations are poor classifiers of tumour type. Here we examine the hypothesis that cancer-specific DNA-methylation reflects the tissue of origin or carcinogenic risk factor, and these methylation abnormalities may be used to faithfully classify tumours according to histology. We present an analysis of 7427 tumours representing 19 human malignancies and 708 normal samples demonstrating that specific tumour changes in methylation can correctly determine site of origin and tumour histology with 86% overall accuracy. Examination of misclassified tumours reveals underlying shared biology as the source of misclassifications, including common cell of origin or risk factors."
"33664766","Identification of Potential Driver Genes Based on Multi-Genomic Data in Cervical Cancer.","Front Genet","Background:Cervical cancer became the third most common cancer among women, and genome characterization of cervical cancer patients has revealed the extensive complexity of molecular alterations. However, identifying driver mutation and depicting molecular classification in cervical cancer remain a challenge.Methods:We performed an integrative multi-platform analysis of a cervical cancer cohort from The Cancer Genome Atlas (TCGA) based on 284 clinical cases and identified the driver genes and possible molecular classification of cervical cancer.Results:Multi-platform integration showed that cervical cancer exhibited a wide range of mutation. The top 10 mutated genes were TTN, PIK3CA, MUC4, KMT2C, MUC16, KMT2D, SYNE1, FLG, DST, and EP300, with a mutation rate from 12 to 33%. Applying GISTIC to detect copy number variation (CNV), the most frequent chromosome arm-level CNVs included losses in 4p, 11p, and 11q and gains in 20q, 3q, and 1q. Then, we performed unsupervised consensus clustering of tumor CNV profiles and methylation profiles and detected four statistically significant expression subtypes. Finally, by combining the multidimensional datasets, we identified 10 potential driver genes, including GPR107, CHRNA5, ZBTB20, Rb1, NCAPH2, SCA1, SLC25A5, RBPMS, DDX3X, and H2BFM.Conclusions:This comprehensive analysis described the genetic characteristic of cervical cancer and identified novel driver genes in cervical cancer. These results provide insight into developing precision treatment in cervical cancer.Copyright © 2021 Xu, Luo, Hu and Zhu."
