"pmid","title","source","abstract"
"37628690","Biological Embedding of Early-Life Adversity and a Scoping Review of the Evidence for Intergenerational Epigenetic Transmission of Stress and Trauma in Humans.","Genes (Basel)","Severe or chronic stress and trauma can have a detrimental impact on health. Evidence suggests that early-life adversity can become biologically embedded and has the potential to influence health outcomes decades later. Epigenetics is one mechanism that has been implicated in these long-lasting effects. Observational studies in humans indicate that the effects of stress could even persist across generations, although whether or not epigenetic mechanisms are involved remains under debate. Here, we provide an overview of studies in animals and humans that demonstrate the effects of early-life stress on DNA methylation, one of the most widely studied epigenetic mechanisms, and summarize findings from animal models demonstrating the involvement of epigenetics in the transmission of stress across generations. We then describe the results of a scoping review to determine the extent to which the terms intergenerational or transgenerational have been used in human studies investigating the transmission of trauma and stress via epigenetic mechanisms. We end with a discussion of key areas for future research to advance understanding of the role of epigenetics in the legacy effects of stress and trauma."
"37626134","Novel epigenetic molecular therapies for imprinting disorders.","Mol Psychiatry","Genomic imprinting disorders are caused by the disruption of genomic imprinting processes leading to a deficit or increase of an active allele. Their unique molecular mechanisms underlying imprinted genes offer an opportunity to investigate epigenetic-based therapy for reactivation of an inactive allele or reduction of an active allele. Current treatments are based on managing symptoms, not targeting the molecular mechanisms underlying imprinting disorders. Here, we highlight molecular approaches of therapeutic candidates in preclinical and clinical studies for individual imprinting disorders. These include the significant progress of discovery and testing of small molecules, antisense oligonucleotides, and CRISPR mediated genome editing approaches as new therapeutic strategies. We discuss the significant challenges of translating these promising therapies from the preclinical stage to the clinic, especially for genome editing based approaches.© 2023. The Author(s)."
"37612734",NA,NA,"Promoter hypermethylation of tumour suppressor genes is frequently observed during the malignant transformation of colorectal cancer (CRC). However, whether this epigenetic mechanism is functional in cancer or is a mere consequence of the carcinogenic process remains to be elucidated.In this work, we performed an integrative multi-omic approach to identify gene candidates with strong correlations between DNA methylation and gene expression in human CRC samples and a set of 8 colon cancer cell lines. As a proof of concept, we combined recent CRISPR-Cas9 epigenome editing tools (dCas9-TET1, dCas9-TET-IM) with a customized arrayed gRNA library to modulate the DNA methylation status of 56 promoters previously linked with strong epigenetic repression in CRC, and we monitored the potential functional consequences of this DNA methylation loss by means of a high-content cell proliferation screen. Overall, the epigenetic modulation of most of these DNA methylated regions had a mild impact on the reactivation of gene expression and on the viability of cancer cells. Interestingly, we found that epigenetic reactivation of RSPO2 in the tumour context was associated with a significant impairment in cell proliferation in p53-/-cancer cell lines, and further validation with human samples demonstrated that the epigenetic silencing of RSPO2 is a mid-late event in the adenoma to carcinoma sequence.These results highlight the potential role of DNA methylation as a driver mechanism of CRC and paves the way for the identification of novel therapeutic windows based on the epigenetic reactivation of certain tumour suppressor genes.© 2023. BioMed Central Ltd., part of Springer Nature."
"37563110","TET (Ten-eleven translocation) family proteins: structure, biological functions and applications.","Signal Transduct Target Ther","Ten-eleven translocation (TET) family proteins (TETs), specifically, TET1, TET2 and TET3, can modify DNA by oxidizing 5-methylcytosine (5mC) iteratively to yield 5-hydroxymethylcytosine (5hmC), 5-formylcytosine (5fC), and 5-carboxycytosine (5caC), and then two of these intermediates (5fC and 5caC) can be excised and return to unmethylated cytosines by thymine-DNA glycosylase (TDG)-mediated base excision repair. Because DNA methylation and demethylation play an important role in numerous biological processes, including zygote formation, embryogenesis, spatial learning and immune homeostasis, the regulation of TETs functions is complicated, and dysregulation of their functions is implicated in many diseases such as myeloid malignancies. In addition, recent studies have demonstrated that TET2 is able to catalyze the hydroxymethylation of RNA to perform post-transcriptional regulation. Notably, catalytic-independent functions of TETs in certain biological contexts have been identified, further highlighting their multifunctional roles. Interestingly, by reactivating the expression of selected target genes, accumulated evidences support the potential therapeutic use of TETs-based DNA methylation editing tools in disorders associated with epigenetic silencing. In this review, we summarize recent key findings in TETs functions, activity regulators at various levels, technological advances in the detection of 5hmC, the main TETs oxidative product, and TETs emerging applications in epigenetic editing. Furthermore, we discuss existing challenges and future directions in this field.© 2023. West China Hospital, Sichuan University."
"37551173","Accelerated Apoptosis and Down-Regulated FMRP in Human Neuroblastoma Cells with CRISPR/Cas9 Genome Editing.","Iran J Public Health","Fragile X syndrome (FXS) is a genetic disease with intellectual disabilities. FXS is often caused by the CGG-repeat expansion mutation in theFMR1gene with suppressedFMR1transcription and decreased protein levels in the brain of the patients. The RNA-guided CRISPR/Cas9system is a promising targeted genomic editing tool in gene therapy of FXS. In order to evaluate its feasibility, the present study used CRISPR/Cas9system to target theFMR15'-UTR sites in cultured human neuroblastoma cells.PCR and DNA clone were used to construct plasmids. CRISPR function was tested by Western blot and flow cytometry. Data were analyzed by a two-tailed unpaired Student'st-test using GraphPad software. This research was conducted from 2020 to 2022 in the Second Affiliated Hospital of Soochow University, Suzhou, China.Cell cycle analysis showed significant differences in G1, S and G2/M phases between the two groups (P<0.05). In the knockout cells, apoptosis was accelerated (P<0.05) with a significantly down-regulated (P<0.05) expression of FMRP as compared with the control group.This study provides further understanding about the FMRP function and molecular mechanism ofFMR1gene in nerve cells, and suggests the feasibility of gene therapy in FXS by CRISPR/Cas9gene editing system.Copyright © 2023 Zhang et al. Published by Tehran University of Medical Sciences."
"37582220","Variability of the Human Serum Metabolome over 3 Months in the EXPOsOMICS Personal Exposure Monitoring Study.","Environ Sci Technol","Liquid chromatography coupled to high-resolution mass spectrometry (LC-HRMS) and untargeted metabolomics are increasingly used in exposome studies to study the interactions between nongenetic factors and the blood metabolome. To reliably and efficiently link detected compounds to exposures and health phenotypes in such studies, it is important to understand the variability in metabolome measures. We assessed the within- and between-subject variability of untargeted LC-HRMS measurements in 298 nonfasting human serum samples collected on two occasions from 157 subjects. Samples were collected ca. 107 (IQR: 34) days apart as part of the multicenter EXPOsOMICS Personal Exposure Monitoring study. In total, 4294 metabolic features were detected, and 184 unique compounds could be identified with high confidence. The median intraclass correlation coefficient (ICC) across all metabolic features was 0.51 (IQR: 0.29) and 0.64 (IQR: 0.25) for the 184 uniquely identified compounds. For this group, the median ICC marginally changed (0.63) when we included common confounders (age, sex, and body mass index) in the regression model. When grouping compounds by compound class, the ICC was largest among glycerophospholipids (median ICC 0.70) and steroids (0.67), and lowest for amino acids (0.61) and the O-acylcarnitine class (0.44). ICCs varied substantially within chemical classes. Our results suggest that the metabolome as measured with untargeted LC-HRMS is fairly stable (ICC > 0.5) over 100 days for more than half of the features monitored in our study, to reflect average levels across this time period. Variance across the metabolome will result in differential measurement error across the metabolome, which needs to be considered in the interpretation of metabolome results."
"37620370","Major depressive disorder.","Nat Rev Dis Primers","Major depressive disorder (MDD) is characterized by persistent depressed mood, loss of interest or pleasure in previously enjoyable activities, recurrent thoughts of death, and physical and cognitive symptoms. People with MDD can have reduced quality of life owing to the disorder itself as well as related medical comorbidities, social factors, and impaired functional outcomes. MDD is a complex disorder that cannot be fully explained by any one single established biological or environmental pathway. Instead, MDD seems to be caused by a combination of genetic, environmental, psychological and biological factors. Treatment for MDD commonly involves pharmacological therapy with antidepressant medications, psychotherapy or a combination of both. In people with severe and/or treatment-resistant MDD, other biological therapies, such as electroconvulsive therapy, may also be offered.© 2023. Springer Nature Limited."
"37640912","Colocalization of expression transcripts with COVID-19 outcomes is rare across cell states, cell types and organs.","Hum Genet","Identifying causal genes at GWAS loci can help pinpoint targets for therapeutic interventions. Expression studies can disentangle such loci but signals from expression quantitative trait loci (eQTLs) often fail to colocalize-which means that the genetic control of measured expression is not shared with the genetic control of disease risk. This may be because gene expression is measured in the wrong cell type, physiological state, or organ. We tested whether Mendelian randomization (MR) could identify genes at loci influencing COVID-19 outcomes and whether the colocalization of genetic control of expression and COVID-19 outcomes was influenced by cell type, cell stimulation, and organ. We conducted MR of cis-eQTLs from single cell (scRNA-seq) and bulk RNA sequencing. We then tested variables that could influence colocalization, including cell type, cell stimulation, RNA sequencing modality, organ, symptoms of COVID-19, and SARS-CoV-2 status among individuals with symptoms of COVID-19. The outcomes used to test colocalization were COVID-19 severity and susceptibility as assessed in the Host Genetics Initiative release 7. Most transcripts identified using MR did not colocalize when tested across cell types, cell state and in different organs. Most that did colocalize likely represented false positives due to linkage disequilibrium. In general, colocalization was highly variable and at times inconsistent for the same transcript across cell type, cell stimulation and organ. While we identified factors that influenced colocalization for select transcripts, identifying 33 that mediate COVID-19 outcomes, our study suggests that colocalization of expression with COVID-19 outcomes is partially due to noisy signals even after following quality control and sensitivity testing. These findings illustrate the present difficulty of linking expression transcripts to disease outcomes and the need for skepticism when observing eQTL MR results, even accounting for cell types, stimulation state and different organs.© 2023. The Author(s)."
"37582060","Novel insight into the aetiology of rheumatoid arthritis gained by a cross-tissue transcriptome-wide association study.","RMD Open","Although genome-wide association studies (GWASs) have identified more than 100 loci associated with rheumatoid arthritis (RA) susceptibility, the causal genes and biological mechanisms remain largely unknown.A cross-tissue transcriptome-wide association study (TWAS) using the unified test for molecular signaturestool was performed to integrate GWAS summary statistics from 58 284 individuals (14 361 RA cases and 43 923 controls) with gene-expression matrix in the Genotype-Tissue Expression project. Subsequently, a single tissue by using FUSION software was conducted to validate the significant associations. We also compared the TWAS with different gene-based methodologies, including Summary Data Based Mendelian Randomization (SMR) and Multimarker Analysis of Genomic Annotation (MAGMA). Further in silico analyses (conditional and joint analysis, differential expression analysis and gene-set enrichment analysis) were used to deepen our understanding of genetic architecture and comorbidity aetiology of RA.We identified a total of 47 significant candidate genes for RA in both cross-tissue and single-tissue test after multiple testing correction, of which 40 TWAS-identified genes were verified by SMR or MAGMA. Among them, 13 genes were situated outside of previously reported significant loci by RA GWAS. Both TWAS-based and MAGMA-based enrichment analyses illustrated the shared genetic determinants among autoimmune thyroid disease, asthma, type I diabetes mellitus and RA.Our study unveils 13 new candidate genes whose predicted expression is associated with risk of RA, providing new insights into the underlying genetic architecture of RA.© Author(s) (or their employer(s)) 2022. Re-use permitted under CC BY. Published by BMJ."
"37569782","Genomic and Transcriptomic Research in the Discovery and Application of Colorectal Cancer Circulating Markers.","Int J Mol Sci","Colorectal cancer (CRC) is the most frequently occurring malignancy in the world. However, the mortality from CRC can be reduced through early diagnostics, selection of the most effective treatment, observation of the therapy success, and the earliest possible diagnosis of recurrences. A comprehensive analysis of genetic and epigenetic factors contributing to the CRC development is needed to refine diagnostic, therapeutic, and preventive strategies and to ensure appropriate decision making in managing specific CRC cases. The liquid biopsy approach utilizing circulating markers has demonstrated its good performance as a tool to detect the changes in the molecular pathways associated with various cancers. In this review, we attempted to brief the main tendencies in the development of circulating DNA and RNA-based markers in CRC such as cancer-associated DNA mutations, DNA methylation changes, and non-coding RNA expression shifts. Attention is devoted to the existing circulating nucleic acid-based CRC markers, the possibility of their application in clinical practice today, and their future improvement. Approaches to the discovery and verification of new markers are described, and the existing problems and potential solutions for them are highlighted."
"37582927","Mediation effect of JAK2 methylation on the association between sitting time and abdominal obesity in rural adults.","Eur J Clin Nutr","Sitting time may affect health by altering the methylation of certain genes. This research aimed to estimate the association of sitting time with abdominal obesity and the role of Janus kinase 2 (JAK2) methylation in the association among rural adults.A total of 1062 rural adults from the Henan Rural Cohort Study were included. Whole blood was used to extract genomic DNA. JAK2 DNA methylation level was assessed by MethylTargetTM. The logistic regression model was utilized to assess the association of sitting time with abdominal obesity, and the possible effect of JAK2 DNA methylation on the association were conducted by using mediation analyses.Average time of sitting of participants was 7.28 ± 3.37 h/d. For per 1 h increment in sitting time, the odd ratio (OR) and 95% confidence interval (CI) of abdominal obesity was 1.153 (1.095, 1.214) after controlling potential risk factors. Simultaneously, the methylation levels of Chr9: 4985407 site and Chr9: 4985238-4985455 region were negatively correlated with abdominal obesity (OR: 0.549, 95% CI: 0.394, 0.765; OR: 0.189, 95% CI: 0.056, 0.640, respectively). Moreover, Chr9: 4985407 site and Chr9: 4985238-4985455 region methylation levels mediated the association of sitting time with abdominal obesity, and the indirect effects account for 6.78% and 4.24%, respectively.Longer sitting time was positively correlated with abdominal obesity in the rural population, and methylation level of JAK2 may be an underlying mediation of the effect.© 2023. The Author(s), under exclusive licence to Springer Nature Limited."
"37601976","Joint analysis of GWAS and multi-omics QTL summary statistics reveals a large fraction of GWAS signals shared with molecular phenotypes.","Cell Genom","Molecular quantitative trait loci (xQTLs) are often harnessed to prioritize genes or functional elements underpinning variant-trait associations identified from genome-wide association studies (GWASs). Here, we introduce OPERA, a method that jointly analyzes GWAS and multi-omics xQTL summary statistics to enhance the identification of molecular phenotypes associated with complex traits through shared causal variants. Applying OPERA to summary-level GWAS data for 50 complex traits (n = 20,833-766,345) and xQTL data from seven omics layers (n = 100-31,684) reveals that 50% of the GWAS signals are shared with at least one molecular phenotype. GWAS signals shared with multiple molecular phenotypes, such as those at theMSMBlocus for prostate cancer, are particularly informative for understanding the genetic regulatory mechanisms underlying complex traits. Future studies with more molecular phenotypes, measured considering spatiotemporal effects in larger samples, are required to obtain a more saturated map linking molecular intermediates to GWAS signals.© 2023 The Author(s)."
"37592024","Genetic insights into human cortical organization and development through genome-wide analyses of 2,347 neuroimaging phenotypes.","Nat Genet","Our understanding of the genetics of the human cerebral cortex is limited both in terms of the diversity and the anatomical granularity of brain structural phenotypes. Here we conducted a genome-wide association meta-analysis of 13 structural and diffusion magnetic resonance imaging-derived cortical phenotypes, measured globally and at 180 bilaterally averaged regions in 36,663 individuals and identified 4,349 experiment-wide significant loci. These phenotypes include cortical thickness, surface area, gray matter volume, measures of folding, neurite density and water diffusion. We identified four genetic latent structures and causal relationships between surface area and some measures of cortical folding. These latent structures partly relate to different underlying gene expression trajectories during development and are enriched for different cell types. We also identified differential enrichment for neurodevelopmental and constrained genes and demonstrate that common genetic variants associated with cortical expansion are associated with cephalic disorders. Finally, we identified complex interphenotype and inter-regional genetic relationships among the 13 phenotypes, reflecting the developmental differences among them. Together, these analyses identify distinct genetic organizational principles of the cortex and their correlates with neurodevelopment.© 2023. The Author(s), under exclusive licence to Springer Nature America, Inc."
"37587191",NA,NA,"Endometriosis is a leading cause of pain and infertility affecting millions of women globally. Herein, we characterize variation in DNA methylation (DNAm) and its association with menstrual cycle phase, endometriosis, and genetic variants through analysis of genotype data and methylation in endometrial samples from 984 deeply-phenotyped participants. We estimate that 15.4% of the variation in endometriosis is captured by DNAm and identify significant differences in DNAm profiles associated with stage III/IV endometriosis, endometriosis sub-phenotypes and menstrual cycle phase, including opening of the window for embryo implantation. Menstrual cycle phase was a major source of DNAm variation suggesting cellular and hormonally-driven changes across the cycle can regulate genes and pathways responsible for endometrial physiology and function. DNAm quantitative trait locus (mQTL) analysis identified 118,185 independent cis-mQTLs including 51 associated with risk of endometriosis, highlighting candidate genes contributing to disease risk. Our work provides functional evidence for epigenetic targets contributing to endometriosis risk and pathogenesis. Data generated serve as a valuable resource for understanding tissue-specific effects of methylation on endometrial biology in health and disease.© 2023. The Author(s)."
"37653029","GWAS meta-analysis of over 29,000 people with epilepsy identifies 26 risk loci and subtype-specific genetic architecture.","Nat Genet","Epilepsy is a highly heritable disorder affecting over 50 million people worldwide, of which about one-third are resistant to current treatments. Here we report a multi-ancestry genome-wide association study including 29,944 cases, stratified into three broad categories and seven subtypes of epilepsy, and 52,538 controls. We identify 26 genome-wide significant loci, 19 of which are specific to genetic generalized epilepsy (GGE). We implicate 29 likely causal genes underlying these 26 loci. SNP-based heritability analyses show that common variants explain between 39.6% and 90% of genetic risk for GGE and its subtypes. Subtype analysis revealed markedly different genetic architectures between focal and generalized epilepsies. Gene-set analyses of GGE signals implicate synaptic processes in both excitatory and inhibitory neurons in the brain. Prioritized candidate genes overlap with monogenic epilepsy genes and with targets of current antiseizure medications. Finally, we leverage our results to identify alternate drugs with predicted efficacy if repurposed for epilepsy treatment.© 2023. The Author(s)."
"37601973","Topic modeling identifies novel genetic loci associated with multimorbidities in UK Biobank.","Cell Genom","Many diseases show patterns of co-occurrence, possibly driven by systemic dysregulation of underlying processes affecting multiple traits. We have developed a method (treeLFA) for identifying such multimorbidities from routine health-care data, which combines topic modeling with an informative prior derived from medical ontology. We apply treeLFA to UK Biobank data and identify a variety of topics representing multimorbidity clusters, including a healthy topic. We find that loci identified using topic weights as traits in a genome-wide association study (GWAS) analysis, which we validated with a range of approaches, only partially overlap with loci from GWASs on constituent single diseases. We also show that treeLFA improves upon existing methods like latent Dirichlet allocation in various ways. Overall, our findings indicate that topic models can characterize multimorbidity patterns and that genetic analysis of these patterns can provide insight into the etiology of complex traits that cannot be determined from the analysis of constituent traits alone.© 2023 The Authors."
"37587338","Nuclear genetic control of mtDNA copy number and heteroplasmy in humans.","Nature","Mitochondrial DNA (mtDNA) is a maternally inherited, high-copy-number genome required for oxidative phosphorylation1. Heteroplasmy refers to the presence of a mixture of mtDNA alleles in an individual and has been associated with disease and ageing. Mechanisms underlying common variation in human heteroplasmy, and the influence of the nuclear genome on this variation, remain insufficiently explored. Here we quantify mtDNA copy number (mtCN) and heteroplasmy using blood-derived whole-genome sequences from 274,832 individuals and perform genome-wide association studies to identify associated nuclear loci. Following blood cell composition correction, we find that mtCN declines linearly with age and is associated with variants at 92 nuclear loci. We observe that nearly everyone harbours heteroplasmic mtDNA variants obeying two principles: (1) heteroplasmic single nucleotide variants tend to arise somatically and accumulate sharply after the age of 70 years, whereas (2) heteroplasmic indels are maternally inherited as mixtures with relative levels associated with 42 nuclear loci involved in mtDNA replication, maintenance and novel pathways. These loci may act by conferring a replicative advantage to certain mtDNA alleles. As an illustrative example, we identify a length variant carried by more than 50% of humans at position chrM:302 within a G-quadruplex previously proposed to mediate mtDNA transcription/replication switching2,3. We find that this variant exerts cis-acting genetic control over mtDNA abundance and is itself associated in-trans with nuclear loci encoding machinery for this regulatory switch. Our study suggests that common variation in the nuclear genome can shape variation in mtCN and heteroplasmy dynamics across the human population.© 2023. The Author(s)."
"37580597","Modeling tissue co-regulation estimates tissue-specific contributions to disease.","Nat Genet","Integrative analyses of genome-wide association studies and gene expression data have implicated many disease-critical tissues. However, co-regulation of genetic effects on gene expression across tissues impedes distinguishing biologically causal tissues from tagging tissues. In the present study, we introduce tissue co-regulation score regression (TCSC), which disentangles causal tissues from tagging tissues by regressing gene-disease association statistics (from transcriptome-wide association studies) on tissue co-regulation scores, reflecting correlations of predicted gene expression across genes and tissues. We applied TCSC to 78 diseases/traits (average n = 302,000) and gene expression prediction models for 48 GTEx tissues. TCSC identified 21 causal tissue-trait pairs at a 5% false discovery rate (FDR), including well-established findings, biologically plausible new findings (for example, aorta artery and glaucoma) and increased specificity of known tissue-trait associations (for example, subcutaneous adipose, but not visceral adipose, and high-density lipoprotein). TCSC also identified 17 causal tissue-trait covariance pairs at 5% FDR. In conclusion, TCSC is a precise method for distinguishing causal tissues from tagging tissues.© 2023. The Author(s), under exclusive licence to Springer Nature America, Inc."
"37547663","The Impact of Genomic Variation on Function (IGVF) Consortium.","ArXiv","Our genomes influence nearly every aspect of human biology from molecular and cellular functions to phenotypes in health and disease. Human genetics studies have now associated hundreds of thousands of differences in our DNA sequence (""genomic variation"") with disease risk and other phenotypes, many of which could reveal novel mechanisms of human biology and uncover the basis of genetic predispositions to diseases, thereby guiding the development of new diagnostics and therapeutics. Yet, understanding how genomic variation alters genome function to influence phenotype has proven challenging. To unlock these insights, we need a systematic and comprehensive catalog of genome function and the molecular and cellular effects of genomic variants. Toward this goal, the Impact of Genomic Variation on Function (IGVF) Consortium will combine approaches in single-cell mapping, genomic perturbations, and predictive modeling to investigate the relationships among genomic variation, genome function, and phenotypes. Through systematic comparisons and benchmarking of experimental and computational methods, we aim to create maps across hundreds of cell types and states describing how coding variants alter protein activity, how noncoding variants change the regulation of gene expression, and how both coding and noncoding variants may connect through gene regulatory and protein interaction networks. These experimental data, computational predictions, and accompanying standards and pipelines will be integrated into an open resource that will catalyze community efforts to explore genome function and the impact of genetic variation on human biology and disease across populations."
"37546828",NA,NA,"The study aimed to discover novel genetic loci for atrial fibrillation (AF), explore the shared genetic etiologies between AF and other cardiovascular and cardiometabolic traits, and uncover AF pathogenesis using Mendelian randomization analysis.We conducted a genome-wide association study meta-analysis including 109,787 AF cases and 1,165,920 controls of European ancestry and identified 215 loci, among which 91 were novel. We performed Genomic Structural Equation Modeling analysis between AF and four cardiovascular comorbidities (coronary artery disease, ischemic stroke, heart failure, and vneous thromboembolism) and found 189 loci shared across these diseases as well as a universal genetic locus shared by atherosclerotic outcomes (i.e., rs1537373 nearCDKN2B). Three genetic loci (rs10740129 nearJMJD1C, rs2370982 nearNRXN3, and rs9931494 nearFTO) were associated with AF and cardiometabolic traits. A polygenic risk score derived from this genome-wide meta-analysis was associated with AF risk (odds ratio 2.36, 95% confidence interval 2.31-2.41 per standard deviation increase) in the UK biobank. This score, combined with age, sex, and basic clinical features, predicted AF risk (AUC 0.784, 95% CI 0.781-0.787) in Europeans. Phenome-wide association analysis of the polygenic risk score identified many AF-related comorbidities of the circulatory, endocrine, and respiratory systems. Phenome-wide and multi-omic Mendelian randomization analyses identified associations of blood lipids and pressure, diabetes, insomnia, obesity, short sleep, and smoking, 27 blood proteins, one gut microbe (genus.Catenibacterium), and 11 blood metabolites with risk to AF.This genome-wide association study and trans-omic Mendelian randomization analysis provides insights into disease risk prediction, pathophysiology and downstream sequelae."
"37523391","A statistical framework to identify cell types whose genetically regulated proportions are associated with complex diseases.","PLoS Genet","Finding disease-relevant tissues and cell types can facilitate the identification and investigation of functional genes and variants. In particular, cell type proportions can serve as potential disease predictive biomarkers. In this manuscript, we introduce a novel statistical framework, cell-type Wide Association Study (cWAS), that integrates genetic data with transcriptomics data to identify cell types whose genetically regulated proportions (GRPs) are disease/trait-associated. On simulated and real GWAS data, cWAS showed good statistical power with newly identified significant GRP associations in disease-associated tissues. More specifically, GRPs of endothelial and myofibroblasts in lung tissue were associated with Idiopathic Pulmonary Fibrosis and Chronic Obstructive Pulmonary Disease, respectively. For breast cancer, the GRP of blood CD8+ T cells was negatively associated with breast cancer (BC) risk as well as survival. Overall, cWAS is a powerful tool to reveal cell types associated with complex diseases mediated by GRPs.Copyright: © 2023 Liu et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."
"37620596","Principles and methods for transferring polygenic risk scores across global populations.","Nat Rev Genet","Polygenic risk scores (PRSs) summarize the genetic predisposition of a complex human trait or disease and may become a valuable tool for advancing precision medicine. However, PRSs that are developed in populations of predominantly European genetic ancestries can increase health disparities due to poor predictive performance in individuals of diverse and complex genetic ancestries. We describe genetic and modifiable risk factors that limit the transferability of PRSs across populations and review the strengths and weaknesses of existing PRS construction methods for diverse ancestries. Developing PRSs that benefit global populations in research and clinical settings provides an opportunity for innovation and is essential for health equity.© 2023. Springer Nature Limited."
"37546999","Calibrated prediction intervals for polygenic scores across diverse contexts.","medRxiv","Polygenic scores (PGS) have emerged as the tool of choice for genomic prediction in a wide range of fields from agriculture to personalized medicine. We analyze data from two large biobanks in the US (All of Us) and the UK (UK Biobank) to find widespread variability in PGS performance across contexts. Many contexts, including age, sex, and income, impact PGS accuracies with similar magnitudes as genetic ancestry. PGSs trained in single versus multi-ancestry cohorts show similar context-specificity in their accuracies. We introduce trait prediction intervals that are allowed to vary across contexts as a principled approach to account for context-specific PGS accuracy in genomic prediction. We model the impact of all contexts in a joint framework to enable PGS-based trait predictions that are well-calibrated (contain the trait value with 90% probability in all contexts), whereas methods that ignore context are mis-calibrated. We show that prediction intervals need to be adjusted for all considered traits ranging from 10% for diastolic blood pressure to 80% for waist circumference. Adjustment of prediction intervals depends on the dataset; for example, prediction intervals for education years need to be adjusted by 90% in All of Us versus 8% in UK Biobank. Our results provide a path forward towards utilization of PGS as a prediction tool across all individuals regardless of their contexts while highlighting the importance of comprehensive profile of context information in study design and data collection."
"37664876","HCN channel inhibitor induces ketamine-like rapid and sustained antidepressant effects in chronic social defeat stress model.","Neurobiol Stress","Repeated, long-term (weeks to months) exposure to standard antidepressant medications is required to achieve treatment efficacy. In contrast, acute ketamine quickly improves mood for an extended time. Recent work implicates that hyperpolarization-activated cyclic nucleotide-gated (HCN) channels are involved in mediating ketamine's antidepressant effects. In this study, we directly targeted HCN channels and achieved ketamine-like rapid and sustained antidepressant efficacy. Ourin vitroelectrophysiological recordings first showed that HCN inhibitor DK-AH 269 (also called cilobradine) decreased the pathological HCN-mediated current (Ih) and abnormal hyperactivity of ventral tegmental area (VTA) dopamine (DA) neurons in a depressive-like model produced by chronic social defeat stress (CSDS). Ourin vivostudies further showed that acute intra-VTA or acute systemic administration of DK-AH 269 normalized social behavior and rescued sucrose preference in CSDS-susceptible mice. The single-dose of DK-AH 269, both by intra-VTA microinfusion and intraperitoneal (ip) approaches, could produce an extended 13-day duration of antidepressant-like efficacy. Animals treated with acute DK-AH 269 spent less time immobile than vehicle-treated mice during forced swim test. A social behavioral reversal lasted up to 13 days following the acute DK-AH 269 ip injection, and this rapid and sustained antidepressant-like response is paralleled with a single-dose treatment of ketamine. This study provides a novel ion channel target for acutely acting, long-lasting antidepressant-like effects.© 2023 The Authors. Published by Elsevier Inc."
"37629533","Insights into Sex and Gender Differences in Brain and Psychopathologies Using Big Data.","Life (Basel)","The societal implication of sex and gender (SG) differences in brain are profound, as they influence brain development, behavior, and importantly, the presentation, prevalence, and therapeutic response to diseases. Technological advances have enabled speed up identification and characterization of SG differences during development and in psychopathologies. The main aim of this review is to elaborate on new technological advancements, such as genomics, imaging, and emerging biobanks, coupled with bioinformatics analyses of data generated from these technologies have facilitated the identification and characterization of SG differences in the human brain through development and psychopathologies. First, a brief explanation of SG concepts is provided, along with a developmental and evolutionary context. We then describe physiological SG differences in brain activity and function, and in psychopathologies identified through imaging techniques. We further provide an overview of insights into SG differences using genomics, specifically taking advantage of large cohorts and biobanks. We finally emphasize how bioinformatics analyses of big data generated by emerging technologies provides new opportunities to reduce SG disparities in health outcomes, including major challenges."
"37626176","Central regulation of stress-evoked peripheral immune responses.","Nat Rev Neurosci","Stress-linked psychiatric disorders, including anxiety and major depressive disorder, are associated with systemic inflammation. Recent studies have reported stress-induced alterations in haematopoiesis that result in monocytosis, neutrophilia, lymphocytopenia and, consequently, in the upregulation of pro-inflammatory processes in immunologically relevant peripheral tissues. There is now evidence that this peripheral inflammation contributes to the development of psychiatric symptoms as well as to common co-morbidities of psychiatric disorders such as metabolic syndrome and immunosuppression. Here, we review the specific brain and spinal regions, and the neuronal populations within them, that respond to stress and transmit signals to peripheral tissues via the autonomic nervous system or neuroendocrine pathways to influence immunological function. We comprehensively summarize studies that have employed retrograde tracing to define neurocircuits linking the brain to the bone marrow, spleen, gut, adipose tissue and liver. Moreover, we highlight studies that have used chemogenetic or optogenetic manipulation or intracerebroventricular administration of peptide hormones to control somatic immune responses. Collectively, this growing body of literature illustrates potential mechanisms through which stress signals are conveyed from the CNS to immune cells to regulate stress-relevant behaviours and comorbid pathophysiology.© 2023. Springer Nature Limited."
