"pmid","title","source","abstract"
"34917103","Dynamic Changes of DNA Methylation During Wild Strawberry (<i>Fragaria nilgerrensis</i>) Tissue Culture.","Front Plant Sci","Tissue culture is an important tool for asexual propagation and genetic transformation of strawberry plants. In plant tissue culture, variation of DNA methylation is a potential source of phenotypic variation in regenerated plants. However, the genome wide dynamic methylation patterns of strawberry tissue culture remain unclear. In this study, we used whole-genome bisulfite sequencing (WGBS) to study genomic DNA methylation changes of a wild strawberryFragaria nilgerrensisat six stages: from explants of shoot tips to outplanting and acclimation. Global methylation levels showed that CG sites exhibited the highest methylation level in all stages with an average of 49.5%, followed by CHG (33.2%) and CHH (12.4%). Although CHH accounted for the lowest proportion of total cytosine methylation, it showed the most obvious methylation change and the most of these changes occurred in the transposable element regions. The overall methylation levels alternately decreased and increased during the entire tissue culture process and the distribution of DNA methylation was non-uniform among different genetic regions. Furthermore, much more differentially methylated regions (DMRs) were detected in dedifferentiation and redifferentiation stages and most of them were transposable elements, suggesting these processes involved activating or silencing of amounts of transposons. The functional enrichment of the DMR-related genes indicated that genes involved in hormone metabolic processes, plant development and the stress response changed methylation throughout the tissue culture process. Finally, the quantitative real-time PCR (qRT-PCR) was conducted to examine the association of methylation and gene expression of a set of different methylated genes. Our findings give deeper insight into the epigenetic regulation of gene expression during the plant tissue cultures process, which will be useful in the efficient control of somaclonal variations and in crop improvement.Copyright © 2021 Cao, Feng, Dai, Huang, Li, Tao, Crabbe, Zhang and Qiao."
"34915915","Accurate prediction of acute pancreatitis severity based on genome-wide cell free DNA methylation profiles.","Clin Epigenetics","Patients with severe acute pancreatitis (SAP) have a high mortality, thus early diagnosis and interventions are critical for improving survival. However, conventional tests are limited in acute pancreatitis (AP) stratification. We aimed to assess AP severity by integrating the informative clinical measurements with cell free DNA (cfDNA) methylation markers.One hundred and seventy-five blood samples were collected from 61 AP patients at multiple time points, plus 24 samples from healthy individuals. Genome-wide cfDNA methylation profiles of all samples were characterized with reduced representative bisulfite sequencing. Clinical blood tests covering 93 biomarkers were performed on AP patients within 24 h. SAP predication models were built based on cfDNA methylation and conventional blood biomarkers separately and in combination.We identified 565 and 59 cfDNA methylation markers informative for acute pancreatitis and its severity. These markers were used to develop prediction models for AP and SAP with area under the receiver operating characteristic of 0.92 and 0.81, respectively. Twelve blood biomarkers were systematically screened for a predictor of SAP with a sensitivity of 87.5% for SAP, and a specificity of 100% in mild acute pancreatitis, significantly higher than existing blood tests. An expanded model integrating 12 conventional blood biomarkers with 59 cfDNA methylation markers further improved the SAP prediction sensitivity to 92.2%.These findings have demonstrated that accurate prediction of SAP by the integration of conventional and novel blood molecular markers, paving the way for early and effective SAP intervention through a non-invasive rapid diagnostic test.© 2021. The Author(s)."
"34911760","Specific hypomethylation programs underpin B cell activation in early multiple sclerosis.","Proc Natl Acad Sci U S A","Epigenetic changes have been consistently detected in different cell types in multiple sclerosis (MS). However, their contribution to MS pathogenesis remains poorly understood partly because of sample heterogeneity and limited coverage of array-based methods. To fill this gap, we conducted a comprehensive analysis of genome-wide DNA methylation patterns in four peripheral immune cell populations isolated from 29 MS patients at clinical disease onset and 24 healthy controls. We show that B cells from new-onset untreated MS cases display more significant methylation changes than other disease-implicated immune cell types, consisting of a global DNA hypomethylation signature. Importantly, 4,933 MS-associated differentially methylated regions in B cells were identified, and this epigenetic signature underlies specific genetic programs involved in B cell differentiation and activation. Integration of the methylome to changes in gene expression and susceptibility-associated regions further indicates that hypomethylated regions are significantly associated with the up-regulation of cell activation transcriptional programs. Altogether, these findings implicate aberrant B cell function in MS etiology.Copyright © 2021 the Author(s). Published by PNAS."
"34911598","Genome-wide DNA methylation profiling in nonagenarians suggests an effect of <i>PM20D1</i> in late onset Alzheimer's disease.","CNS Spectr",NA
"34908446","Genomic Landscapes of Epstein-Barr Virus in Pulmonary Lymphoepithelioma-like Carcinoma.","J Virol","Epstein-Barr virus (EBV) infection is associated with multiple malignancies, including pulmonary lymphoepithelioma-like carcinoma (pLELC), a particular subtype of primary lung cancer. However, the genomic characteristics of EBV related to pLELC remain unclear. Here, we obtained the whole-genome dataset of EBV isolated from 78 pLELC patients and 37 healthy controls using EBV-captured sequencing. Compared to the reference genome (NC_007605), a total of 3995 variations were detected across pLELC-derived EBV sequences, with the mutational hotspots located in latent genes. Combined with 180 published EBV sequences derived from healthy people in Southern China, we performed a genome-wide association study and identified 32 variations significantly related to pLELC (p< 2.56×10-05, Bonferroni correction), with the top signal of SNP coordinate T7327C (OR = 1.22,p= 2.39×10-15) locating in the origin of plasmid replication (OriP). The results of population structure analysis of EBV isolates in East Asian showed the EBV strains derived from pLELC were more similar to those from nasopharyngeal carcinoma (NPC) than other EBV-associated diseases. In addition, typical latency type-II infection were recognized for EBV of pLELC at both transcription and methylation levels. Taken together, we defined the global view of EBV genomic profiles in pLELC patients for the first time, providing new insights to deepening our understanding of this rare EBV-associated primary lung carcinoma.ImportancePulmonary lymphoepithelioma-like carcinoma (pLELC) is a rarely distinctive subtype of primary lung cancer closely associated with Epstein-Barr virus (EBV) infection. Here, we gave the first overview of pLELC-derived EBV at the level of genome, methylation and transcription. We obtained the EBV sequences dataset from 78 primary pLELC patients, and revealed the sequences diversity across EBV genome and detected variability in known immune epitopes. Genome-wide association analysis combining 217 healthy controls identifies significant variations related to the risk of pLELC. Meanwhile, we characterized the integration landscapes of EBV at the genome-wide level. These results provided new insight for understanding EBV's role in pLELC tumorigenesis."
"34906904","Analysis of DNA methylation in potato tuber in response to light exposure during storage.","Plant Physiol Biochem","Exposure to light induces tuber greening and the accumulation of the toxic alkaloid Solanine in potato (Solanum tuberosum L) during storage greatly reduce tuber value. While the mechanism of this greening process remains unclear, it is well understood that DNA methylation plays an important role in regulating gene expression in response to environmental conditions. In this study, methylation-sensitive amplified polymorphism was used to assess the effect of light exposure on DNA methylation during storage of potato tubers. Light-induced genome-wide DNA demethylation and the rate of DNA methylation decreased with long storage times. Following, the sequencing of 14 differentially amplified fragments and analysis using the Basic Local Alignment Search Tool, eight genomic sequences and six annotated fragment sequences were identified. The latter included ADP glucose pyrophosphorylase 1/2, chlorophyllide a oxygenase 1 (CAO1), receptor-like protein kinase HAIKU2, and repressor of GA4, all of which are involved in starch biosynthesis, chlorophyll synthesis, endosperm development, and gibberellic acid signaling, respectively. Demethylation was observed in the CpG island (-273 to -166 bp) of the CAO1 promoter in response to light, which further confirmed that the variations in genome methylation are dependent upon the light exposure and suggests a direct role for DNA methylation. Our results provide an epigenetic perspective for further exploring the mechanism of light-induced tuber greening.Copyright © 2021 Elsevier Masson SAS. All rights reserved."
"34906459","DNA methylation episignature testing improves molecular diagnosis of Mendelian chromatinopathies.","Genet Med","Chromatinopathies include more than 50 disorders caused by disease-causing variants of various components of chromatin structure and function. Many of these disorders exhibit unique genome-wide DNA methylation profiles, known as episignatures. In this study, the methylation profile of a large cohort of individuals with chromatinopathies was analyzed for episignature detection.DNA methylation data was generated on extracted blood samples from 129 affected individuals with the Illumina Infinium EPIC arrays and analyzed using an established bioinformatic pipeline.The DNA methylation profiles matched and confirmed the sequence findings in both the discovery and validation cohorts. Twenty-five affected individuals carrying a variant of uncertain significance, did not show a methylation profile matching any of the known episignatures. Three additional variant of uncertain significance cases with an identified KDM6A variant were re-classified as likely pathogenic (n = 2) or re-assigned as Wolf-Hirschhorn syndrome (n = 1). Thirty of the 33 Next Generation Sequencing negative cases did not match a defined episignature while three matched Kabuki syndrome, Rubinstein-Taybi syndrome and BAFopathy respectively.With the expanding clinical utility of the EpiSign assay, DNA methylation analysis should be considered part of the testing cascade for individuals presenting with clinical features of Mendelian chromatinopathy disorders.Copyright © 2021 American College of Medical Genetics and Genomics. All rights reserved."
"34904755","Early-life thermal stress mediates long-term alterations in hypothalamic microglia.","Glia","Stressful environmental events in early life have long-lasting consequences on later stress responses. We previously showed that heat conditioning of 3-day-old chicks during the critical period of heat-response development leads to heat vulnerability later in life. Here we assessed the role of early-life heat stress on the inflammatory response in the chick anterior hypothalamus (AH), focusing on hypothalamic microglia. We identified the microglial cell population in the chick AH using anti-KUL01 and anti-CD45 antibodies. Specific microglial features were also confirmed by expression of their signature genes. Under normal environmental conditions, hypothalamic microglia isolated from lipopolysaccharide (LPS)-injected chicks displayed a classical activated proinflammatory profile accompanied by a decreased homeostatic signature, demonstrating similarity of immune response with mammalian microglial cells. In accordance with our previous observations, conditioning of 3-day-old chicks under high ambient temperature decreased the number of newborn cells in the AH, among them microglial precursors. Although heat exposure did not affect microglial cell viability, it had a long-term impact on LPS-induced inflammatory response. Exposure to harsh heat led to heat vulnerability, and attenuated recruitment of peripheral monocytes and T cells into the AH following LPS challenge. Moreover, heat conditioning altered microglial reactivity, manifested as suppressed microglial activation in response to LPS. Innate immune memory developed by heat conditioning might underlie suppression of the microglial response to LPS challenge. We describe alterations in genome-wide CpG methylation profile of hypothalamic microglia, demonstrating probable epigenetic involvement in the reprogramming of microglial function, leading to heat-induced inflammatory cross-tolerance.© 2021 Wiley Periodicals LLC."
"34903243","Longitudinal DNA methylation dynamics as a practical indicator in clinical epigenetics.","Clin Epigenetics","One of the fundamental assumptions of DNA methylation in clinical epigenetics is that DNA methylation status can change over time with or without interplay with environmental and clinical conditions. However, little is known about how DNA methylation status changes over time under ordinary environmental and clinical conditions. In this study, we revisited the high frequency longitudinal DNA methylation data of two Japanese males (24 time-points within three months) and characterized the longitudinal dynamics.The results showed that the majority of CpGs on Illumina HumanMethylation450 BeadChip probe set were longitudinally stable over the time period of three months. Focusing on dynamic and stable CpGs extracted from datasets, dynamic CpGs were more likely to be reported as epigenome-wide association study (EWAS) markers of various traits, especially those of immune- and inflammatory-related traits; meanwhile, the stable CpGs were enriched in metabolism-related genes and were less likely to be EWAS markers, indicating that the stable CpGs are stable both in the short-term within individuals and under various environmental and clinical conditions.This study indicates that CpGs with different stabilities are involved in different functions and traits, and thus, they are potential indicators that can be applied for clinical epigenetic studies to outline underlying mechanisms.© 2021. The Author(s)."
"34901024","DNA Methylation Signature in Monozygotic Twins Discordant for Psoriatic Disease.","Front Cell Dev Biol","Background:Psoriatic disease is a multifactorial inflammatory condition spanning from skin and nail psoriasis (Pso) to spine and joint involvement characterizing psoriatic arthritis (PsA). Monozygotic twins provide a model to investigate genetic, early life environmental exposure and stochastic influences to complex diseases, mainly mediated by epigenetics.Methods:We performed a genome-wide DNA methylation study on whole blood of monozygotic twins from 7 pairs discordant for Pso/PsA using the Infinium Methylation EPIC array (Illumina). MeDiP-qPCR was used to confirm specific signals. Data were replicated in an independent cohort of seven patients with Pso/PsA and 3 healthy controls. Transcriptomic profiling was performed by RNAsequence on the same 7 monozygotic twin pairs.Results:We identified 2,564 differentially methylated positions between psoriatic disease and controls, corresponding to 1,703 genes, 59% within gene bodies. There were 19 regions with at least two DMPs within 1 kb of distance and significant within-pair Δβ-values (p< 0.005), among them SNX25, BRG1 and SMAD3 genes, all involved in TGF-β signaling pathway, were identified. Co-expression analyses on transcriptome data identified IL-6/JAK/STAT3 and TNF-α pathways as important signaling axes involved in the disease, and they also suggested an altered glucose metabolism in patients' immune cells, characteristic of pro-inflammatory T lymphocytes.Conclusion:The study suggests the presence of an epigenetic signature in affected individuals, pointing to genes involved in immunological and inflammatory responses. This result is also supported by transcriptome data, that altogether suggest a higher activation state of the immune system, that could promote the disease status.Copyright © 2021 Vecellio, Paraboschi, Ceribelli, Isailovic, Motta, Cardamone, Robusto, Asselta, Brescianini, Sacrini, Costanzo, De Santis, Stazi, Duga and Selmi."
"34901003","Crosstalk Between Inflammatory Signaling and Methylation in Cancer.","Front Cell Dev Biol","Inflammation is an intricate immune response against infection and tissue damage. While the initial immune response is important for preventing tumorigenesis, chronic inflammation is implicated in cancer pathogenesis. It has been linked to various stages of tumor development including transformation, proliferation, angiogenesis, and metastasis. Immune cells, through the production of inflammatory mediators such as cytokines, chemokines, transforming growth factors, and adhesion molecules contribute to the survival, growth, and progression of the tumor in its microenvironment. The aberrant expression and secretion of pro-inflammatory and growth factors by the tumor cells result in the recruitment of immune cells, thus creating a mutual crosstalk. The reciprocal signaling between the tumor cells and the immune cells creates and maintains a successful tumor niche. Many inflammatory factors are regulated by epigenetic mechanisms including DNA methylation and histone modifications. In particular, DNA and histone methylation are crucial forms of transcriptional regulation and aberrant methylation has been associated with deregulated gene expression in oncogenesis. Such deregulations have been reported in both solid tumors and hematological malignancies. With technological advancements to study genome-wide epigenetic landscapes, it is now possible to identify molecular mechanisms underlying altered inflammatory profiles in cancer. In this review, we discuss the role of DNA and histone methylation in regulation of inflammatory pathways in human cancers and review the merits and challenges of targeting inflammatory mediators as well as epigenetic regulators in cancer.Copyright © 2021 Das, Karthik and Taneja."
"34899183","Autism-Associated DNA Methylation at Birth From Multiple Tissues Is Enriched for Autism Genes in the Early Autism Risk Longitudinal Investigation.","Front Mol Neurosci","Background:Pregnancy measures of DNA methylation, an epigenetic mark, may be associated with autism spectrum disorder (ASD) development in children. Few ASD studies have considered prospective designs with DNA methylation measured in multiple tissues and tested overlap with ASD genetic risk loci.Objectives:To estimate associations between DNA methylation in maternal blood, cord blood, and placenta and later diagnosis of ASD, and to evaluate enrichment of ASD-associated DNA methylation for known ASD-associated genes.Methods:In the Early Autism Risk Longitudinal Investigation (EARLI), an ASD-enriched risk birth cohort, genome-scale maternal blood (earlyn= 140 and laten= 75 pregnancy), infant cord blood (n= 133), and placenta (maternaln= 106 and fetaln= 107 compartments) DNA methylation was assessed on the Illumina 450k HumanMethylation array and compared to ASD diagnosis at 36 months of age. Differences in site-specific and global methylation were tested with ASD, as well as enrichment of single site associations for ASD risk genes (n= 881) from the Simons Foundation Autism Research Initiative (SFARI) database.Results:No individual DNA methylation site was associated with ASD at genome-wide significance, however, individual DNA methylation sites nominally associated with ASD (P< 0.05) in each tissue were highly enriched for SFARI genes (cord bloodP= 7.9 × 10-29, maternal blood early pregnancyP= 6.1 × 10-27, maternal blood late pregnancyP= 2.8 × 10-16, maternal placentaP= 5.6 × 10-15, fetal placentaP= 1.3 × 10-20). DNA methylation sites nominally associated with ASD across all five tissues overlapped at 144 (29.5%) SFARI genes.Conclusion:DNA methylation sites nominally associated with later ASD diagnosis in multiple tissues were enriched for ASD risk genes. Our multi-tissue study demonstrates the utility of examining DNA methylation prior to ASD diagnosis.Copyright © 2021 Bakulski, Dou, Feinberg, Aung, Ladd-Acosta, Volk, Newschaffer, Croen, Hertz-Picciotto, Levy, Landa, Feinberg and Fallin."
"34895303","Genome-wide methylation patterns in Marfan syndrome.","Clin Epigenetics","Marfan syndrome (MFS) is a connective tissue disorder caused by mutations in the Fibrillin-1 gene (FBN1). Here, we undertook the first epigenome-wide association study (EWAS) in patients with MFS aiming at identifying DNA methylation loci associated with MFS phenotypes that may shed light on the disease process.The Illumina 450 k DNA-methylation array was used on stored peripheral whole-blood samples of 190 patients with MFS originally included in the COMPARE trial. An unbiased genome-wide approach was used, and methylation of CpG-sites across the entire genome was evaluated. Additionally, we investigated CpG-sites across the FBN1-locus (15q21.1) more closely, since this is the gene defective in MFS. Differentially Methylated Positions (DMPs) and Differentially Methylated Regions (DMRs) were identified through regression analysis. Associations between methylation levels and aortic diameters and presence or absence of 21 clinical features of MFS at baseline were analyzed. Moreover, associations between aortic diameter change, and the occurrence of clinical events (death any cause, type-A or -B dissection/rupture, or aortic surgery) and methylation levels were analyzed.We identified 28 DMPs that are significantly associated with aortic diameters in patients with MFS. Seven of these DMPs (25%) could be allocated to a gene that was previously associated with cardiovascular diseases (HDAC4, IGF2BP3, CASZ1, SDK1, PCDHGA1, DIO3, PTPRN2). Moreover, we identified seven DMPs that were significantly associated with aortic diameter change and five DMP's that associated with clinical events. No significant associations at p < 10-8or p < 10-6were found with any of the non-cardiovascular phenotypic MFS features. Investigating DMRs, clusters were seen mostly on X- and Y, and chromosome 18-22. The remaining DMRs indicated involvement of a large family of protocadherins on chromosome 5, which were not reported in MFS before.This EWAS in patients with MFS has identified a number of methylation loci significantly associated with aortic diameters, aortic dilatation rate and aortic events. Our findings add to the slowly growing literature on the regulation of gene expression in MFS patients.© 2021. The Author(s)."
"34895032","Newborn differential DNA methylation and subcortical brain volumes as early signs of severe neurodevelopmental delay in a South African Birth Cohort Study.","World J Biol Psychiatry","Early detection of neurodevelopmental delay is crucial for intervention and treatment strategies. We analysed associations between newborn DNA methylation (DNAm), neonatal magnetic resonance imaging (MRI) neuroimaging data, and neurodevelopment.Neurodevelopment was assessed in 161 children from the South African Drakenstein Child Health Study at 2 years of age using the Bayley Scales of Infant and Toddler Development III. We performed an epigenome-wide association study of neurodevelopmental delay using DNAm from cord blood. Subsequently, we analysed if associations between DNAm and neurodevelopmental delay were mediated by altered neonatal brain volumes (subset of 51 children).Differential DNAm atSPTBN4(cg26971411,Δbeta = -0.024,p-value = 3.28 × 10-08), and two intergenic regions (chromosome 11: cg00490349,Δbeta = -0.036,p-value = 3.02 × 10-08; chromosome 17: cg15660740,Δbeta = -0.078,p-value = 6.49 × 10-08) were significantly associated with severe neurodevelopmental delay. While these associations were not mediated by neonatal brain volume, neonatal caudate volumes were independently associated with neurodevelopmental delay, particularly in language (Δcaudate volume = 165.30 mm3,p = 0.0443) and motor (Δcaudate volume = 365.36 mm3,p-value = 0.0082) domains.Differential DNAm from cord blood and increased neonatal caudate volumes were independently associated with severe neurodevelopmental delay at 2 years of age. These findings suggest that neurobiological signals for severe developmental delay may be detectable in very early life."
"34894232","Identification of Novel Regulatory Regions Induced by Intrauterine Growth Restriction in Rat Islets.","Endocrinology","Intrauterine growth restriction (IUGR) leads to the development of type 2 diabetes in adulthood, and the permanent alterations in gene expression implicate an epigenetic mechanism. Using a rat model of IUGR, we performed TrueSeq-HELP Tagging to assess the association of DNA methylation changes and gene dysregulation in islets. We identified 511 differentially methylated regions (DMRs) and 4377 significantly altered single CpG sites. Integrating the methylome and our published transcriptome data sets resulted in the identification of pathways critical for islet function. The identified DMRs were enriched with transcription factor binding motifs, such as Elk1, Etv1, Foxa1, Foxa2, Pax7, Stat3, Hnf1, and AR. In silico analysis of 3-dimensional chromosomal interactions using human pancreas and islet Hi-C data sets identified interactions between 14 highly conserved DMRs and 35 genes with significant expression changes at an early age, many of which persisted in adult islets. In adult islets, there were far more interactions between DMRs and genes with significant expression changes identified with Hi-C, and most of them were critical to islet metabolism and insulin secretion. The methylome was integrated with our published genome-wide histone modification data sets from IUGR islets, resulting in further characterization of important regulatory regions of the genome altered by IUGR containing both significant changes in DNA methylation and specific histone marks. We identified novel regulatory regions in islets after exposure to IUGR, suggesting that epigenetic changes at key transcription factor binding motifs and other gene regulatory regions may contribute to gene dysregulation and an abnormal islet phenotype in IUGR rats.© The Author(s) 2021. Published by Oxford University Press on behalf of the Endocrine Society. All rights reserved. For permissions, please e-mail: journals.permissions@oup.com."
"34894053","Genome-wide methylomic analyses identify prognostic epigenetic signature in lower grade glioma.","J Cell Mol Med","Glioma is the most malignant and aggressive type of brain tumour with high heterogeneity and mortality. Although some clinicopathological factors have been identified as prognostic biomarkers, the individual variants and risk stratification in patients with lower grade glioma (LGG) have not been fully elucidated. The primary aim of this study was to identify an efficient DNA methylation combination biomarker for risk stratification and prognosis in LGG. We conducted a retrospective cohort study by analysing whole genome DNA methylation data of 646 patients with LGG from the TCGA and GEO database. Cox proportional hazard analysis was carried out to screen and construct biomarker model that predicted overall survival (OS). The Kaplan-Meier survival curves and time-dependent ROC were constructed to prove the efficiency of the signature. Then, another independent cohort was used to further validate the finding. A two-CpG site DNA methylation signature was identified by multivariate Cox proportional hazard analysis. Further analysis indicated that the signature was an independent survival predictor from other clinical factors and exhibited higher predictive accuracy compared with known biomarkers. This signature was significantly correlated with immune-checkpoint blockade, immunotherapy-related signatures and ferroptosis regulator genes. The expression pattern and functional analysis showed that these two genes corresponding with two methylation sites contained in the model were correlated with immune infiltration level, and involved in MAPK and Rap1 signalling pathway. The signature may contribute to improve the risk stratification of patients and provide a more accurate assessment for precision medicine in the clinic.© 2021 The Authors. Journal of Cellular and Molecular Medicine published by Foundation for Cellular and Molecular Medicine and John Wiley & Sons Ltd."
"34893669","Epigenome association study for DNA methylation biomarkers in buccal and monocyte cells for female rheumatoid arthritis.","Sci Rep","Genetics (i.e., mutations) has been assumed to be the major factor in rheumatoid arthritis (RA) etiology, but accounts for a minority of the variance in disease risk for RA. In contrast to genetics, the environment can have dramatic impacts on epigenetics that associate with disease etiology. The current study used buccal cells and purified blood monocytes from two different clinical cohorts involving Caucasian or African American female populations with or without arthritis. The differential DNA methylation regions (DMRs) between the control and RA populations were identified with an epigenome-wide association study. The DMRs (i.e., epimutations) identified in the buccal cells and monocytes were found to be distinct. The DMR associated genes were identified and many have previously been shown to be associated with arthritis. Observations demonstrate DNA methylation epimutation RA biomarkers are cell type specific and similar findings were observed with the two racial background populations. Rheumatoid arthritis susceptibility epigenetic diagnosis appears feasible and may improve the clinical management of RA and allowpreventative medicine considerations.© 2021. The Author(s)."
"34890771","Maternal obesity increases DNA methylation and decreases RNA methylation in the human placenta.","Reprod Toxicol","Maternal obesity is associated with increased risk of adverse pregnancy and birth outcomes. While increasing body of evidence supports that the etiology is related to fetal and placental hypoxia, molecular signaling changes in response to this pathophysiological condition in human placenta have remained elusive. Here by using varied approaches including immunocytochemistry staining, Western blot, RT-qPCR, and ELISA, we aimed to investigate the changes in epigenetic markers in placentas from obese pregnant women following delivery by Caesarean-section at term. Our results revealed that the levels of 5-methylcytosine (5mC), a methylated form commonly occurring in CpG dinucleotides and an important repressor of gene transcription in the genome, were significantly increased coupled with decreased activity of Ten-Eleven Translocation (TETs) enzymes that principally function by oxidizing 5mC in the obese placenta, consistent with hypoxia-induced genome-wide DNA hypermethylation observed in varied types of cells and tissues. N6-methyladenosine (m6A) represents the most abundant and conserved modification of gene transcripts, especially within mRNAs, which is stalled by m6A methyltransferases or ""writers"" including METTL-3/-14, WTAP, RBM15B, and KIAA1429. We further showed that obese placentas demonstrated significantly down-regulated levels of m6A along with reduced gene expression of WTAP, RBM15B, and KIAA1429. Our data support that maternal obesity-induced hypoxia may play an important role in triggering genome-wide DNA hypermethylation in the human placenta, and in turn leading to transcriptome-wide inhibition of RNA modifications. Our results further suggest that selectively modulating these pathways may facilitate development of novel therapeutic approaches for controlling and managing maternal obesity-associated adverse clinical outcomes.Copyright © 2021 Elsevier Inc. All rights reserved."
"34887417","Meta-analyses identify DNA methylation associated with kidney function and damage.","Nat Commun","Chronic kidney disease is a major public health burden. Elevated urinary albumin-to-creatinine ratio is a measure of kidney damage, and used to diagnose and stage chronic kidney disease. To extend the knowledge on regulatory mechanisms related to kidney function and disease, we conducted a blood-based epigenome-wide association study for estimated glomerular filtration rate (n = 33,605) and urinary albumin-to-creatinine ratio (n = 15,068) and detected 69 and seven CpG sites where DNA methylation was associated with the respective trait. The majority of these findings showed directionally consistent associations with the respective clinical outcomes chronic kidney disease and moderately increased albuminuria. Associations of DNA methylation with kidney function, such as CpGs at JAZF1, PELI1 and CHD2 were validated in kidney tissue. Methylation at PHRF1, LDB2, CSRNP1 and IRF5 indicated causal effects on kidney function. Enrichment analyses revealed pathways related to hemostasis and blood cell migration for estimated glomerular filtration rate, and immune cell activation and response for urinary albumin-to-creatinineratio-associated CpGs.© 2021. The Author(s)."
"34887389","Epigenome-wide association study of serum urate reveals insights into urate co-regulation and the SLC2A9 locus.","Nat Commun","Elevated serum urate levels, a complex trait and major risk factor for incident gout, are correlated with cardiometabolic traits via incompletely understood mechanisms. DNA methylation in whole blood captures genetic and environmental influences and is assessed in transethnic meta-analysis of epigenome-wide association studies (EWAS) of serum urate (discovery, n = 12,474, replication, n = 5522). The 100 replicated, epigenome-wide significant (p < 1.1E-7) CpGs explain 11.6% of the serum urate variance. At SLC2A9, the serum urate locus with the largest effect in genome-wide association studies (GWAS), five CpGs are associated with SLC2A9 gene expression. Four CpGs at SLC2A9 have significant causal effects on serum urate levels and/or gout, and two of these partly mediate the effects of urate-associated GWAS variants. In other genes, including SLC7A11 and PHGDH, 17 urate-associated CpGs are associated with conditions defining metabolic syndrome, suggesting that these CpGs may represent a blood DNA methylation signature of cardiometabolic risk factors. This study demonstrates that EWAS can provide new insights into GWAS loci and the correlation of serum urate with other complex traits.© 2021. The Author(s)."
"34886889","Genome-wide methylation and expression analyses reveal the epigenetic landscape of immune-related diseases for tobacco smoking.","Clin Epigenetics","Smoking is a major causal risk factor for lung cancer, chronic obstructive pulmonary disease (COPD), cardiovascular disease (CVD), and is the main preventable cause of deaths in the world. The components of cigarette smoke are involved in immune and inflammatory processes, which may increase the prevalence of cigarette smoke-related diseases. However, the underlying molecular mechanisms linking smoking and diseases have not been well explored. This study was aimed to depict a global map of DNA methylation and gene expression changes induced by tobacco smoking and to explore the molecular mechanisms between smoking and human diseases through whole-genome bisulfite sequencing (WGBS) and RNA-sequencing (RNA-seq).We performed WGBS on 72 samples (36 smokers and 36 nonsmokers) and RNA-seq on 75 samples (38 smokers and 37 nonsmokers), and cytokine immunoassay on plasma from 22 males (9 smokers and 13 nonsmokers) who were recruited from the city of Jincheng in China. By comparing the data of the two groups, we discovered a genome-wide methylation landscape of differentially methylated regions (DMRs) associated with smoking. Functional enrichment analyses revealed that both smoking-related hyper-DMR genes (DMGs) and hypo-DMGs were related to synapse-related pathways, whereas the hypo-DMGs were specifically related to cancer and addiction. The differentially expressed genes (DEGs) revealed by RNA-seq analysis were significantly enriched in the ""immunosuppression"" pathway. Correlation analysis of DMRs with their corresponding gene expression showed that genes affected by tobacco smoking were mostly related to immune system diseases. Finally, by comparing cytokine concentrations between smokers and nonsmokers, we found that vascular endothelial growth factor (VEGF) was significantly upregulated in smokers.In sum, we found that smoking-induced DMRs have different distribution patterns in hypermethylated and hypomethylated areas between smokers and nonsmokers. We further identified and verified smoking-related DMGs and DEGs through multi-omics integration analysis of DNA methylome and transcriptome data. These findings provide us a comprehensive genomic map of the molecular changes induced by smoking which would enhance our understanding of the harms of smoking and its relationship with diseases.© 2021. The Author(s)."
"34886879","The ENmix DNA methylation analysis pipeline for Illumina BeadChip and comparisons with seven other preprocessing pipelines.","Clin Epigenetics","Illumina DNA methylation arrays are high-throughput platforms for cost-effective genome-wide profiling of individual CpGs. Experimental and technical factors introduce appreciable measurement variation, some of which can be mitigated by careful ""preprocessing"" of raw data.Here we describe the ENmix preprocessing pipeline and compare it to a set of seven published alternative pipelines (ChAMP, Illumina, SWAN, Funnorm, Noob, wateRmelon, and RnBeads). We use two large sets of duplicate sample measurements with 450 K and EPIC arrays, along with mixtures of isogenic methylated and unmethylated cell line DNA to compare raw data and that preprocessed via different pipelines.Our evaluations show that the ENmix pipeline performs the best with significantly higher correlation and lower absolute difference between duplicate pairs, higher intraclass correlation coefficients (ICC) and smaller deviations from expected methylation level in mixture experiments. In addition to the pipeline function, ENmix software provides an integrated set of functions for reading in raw data files from mouse and human arrays, quality control, data preprocessing, visualization, detection of differentially methylated regions (DMRs), estimation of cell type proportions, and calculation of methylation age clocks. ENmix is computationally efficient, flexible and allows parallel computing. To facilitate further evaluations, we make all datasets and evaluation code publicly available.Careful selection of robust data preprocessing methods is critical for DNA methylation array studies. ENmix outperformed other pipelines in our evaluations to minimize experimental variation and to improve data quality and study power.© 2021. The Author(s)."
